"time","carID","edgeID","laneID","pos","speed"
"16.00","car6","-E7","-E7_0","0.28","0.28"
"16.00","car5","-E7","-E7_0","11.23","3.26"
"16.00","car2","-E7","-E7_0","35.96","6.01"
"16.00","car1","-E7","-E7_0","78.21","9.27"
"16.00","car8","E0","E0_0","41.57","6.99"
"16.00","car7","E0","E0_0","81.55","9.42"
"16.00","car3","E12","E12_0","277.79","2.82"
"16.00","car9","E4","E4_0","134.79","14.00"
"17.00","car4","-E6","-E6_0","44.81","6.86"
"17.00","car0","-E6","-E6_0","93.67","9.35"
"17.00","car6","-E7","-E7_0","1.22","0.93"
"17.00","car5","-E7","-E7_0","15.20","3.97"
"17.00","car2","-E7","-E7_0","42.57","6.61"
"17.00","car1","-E7","-E7_0","88.08","9.87"
"17.00","car8","E0","E0_0","49.23","7.66"
"17.00","car7","E0","E0_1","91.59","10.04"
"17.00","car3","E12","E12_0","280.70","2.91"
"17.00","car9","E4","E4_0","149.39","14.60"
"18.00","car4","-E6","-E6_0","52.21","7.40"
"18.00","car0","-E6","-E6_0","98.92","5.25"
"18.00","car6","-E7","-E7_0","2.57","1.35"
"18.00","car5","-E7","-E7_0","19.85","4.65"
"18.00","car2","-E7","-E7_0","49.64","7.06"
"18.00","car1","-E7","-E7_0","98.36","10.28"
"18.00","car8","E0","E0_0","57.43","8.20"
"18.00","car7","E0","E0_1","102.31","10.72"
"18.00","car3","E12","E12_0","283.67","2.97"
"18.00","car9","E4","E4_0","164.73","15.33"
"19.00","car0","-E12","-E12_0","4.58","5.66"
"19.00","car4","-E6","-E6_0","60.38","8.17"
"19.00","car6","-E7","-E7_0","4.33","1.77"
"19.00","car5","-E7","-E7_0","25.07","5.22"
"19.00","car2","-E7","-E7_0","57.26","7.62"
"19.00","car1","-E7","-E7_0","109.24","10.88"
"19.00","car8","E0","E0_0","66.32","8.89"
"19.00","car7","E0","E0_1","113.80","11.50"
"19.00","car3","E12","E12_0","286.61","2.95"
"19.00","car9","E4","E4_0","180.60","15.87"
"20.00","car0","-E12","-E12_0","10.96","6.38"
"20.00","car4","-E6","-E6_0","69.13","8.75"
"20.00","car6","-E7","-E7_0","6.62","2.29"
"20.00","car5","-E7","-E7_0","31.01","5.94"
"20.00","car2","-E7","-E7_0","65.57","8.31"
"20.00","car1","-E7","-E7_0","120.67","11.44"
"20.00","car8","E0","E0_0","75.69","9.37"
"20.00","car7","E0","E0_1","126.02","12.22"
"20.00","car3","E12","E12_0","289.45","2.84"
"20.00","car9","E4","E4_0","197.22","16.62"
"21.00","car0","-E12","-E12_0","17.78","6.82"
"21.00","car4","-E6","-E6_0","78.47","9.34"
"21.00","car6","-E7","-E7_0","9.67","3.04"
"21.00","car5","-E7","-E7_0","37.45","6.44"
"21.00","car2","-E7","-E7_0","74.28","8.71"
"21.00","car1","-E7","-E7_0","132.56","11.89"
"21.00","car8","E0","E0_1","85.76","10.07"
"21.00","car7","E0","E0_1","138.23","12.21"
"21.00","car3","E12","E12_0","292.14","2.69"
"21.00","car9","E7","E7_0","14.54","17.32"
"22.00","car0","-E12","-E12_0","25.36","7.58"
"22.00","car4","-E6","-E6_0","88.28","9.81"
"22.00","car6","-E7","-E7_0","13.12","3.45"
"22.00","car5","-E7","-E7_0","44.42","6.97"
"22.00","car2","-E7","-E7_0","83.76","9.48"
"22.00","car1","-E7","-E7_0","145.02","12.45"
"22.00","car8","E0","E0_1","96.39","10.63"
"22.00","car7","E0","E0_1","150.45","12.22"
"22.00","car3","E12","E12_0","294.95","2.81"
"22.00","car9","E7","E7_0","32.41","17.87"
"23.00","car0","-E12","-E12_0","33.51","8.15"
"23.00","car4","-E6","-E6_0","96.15","7.87"
"23.00","car6","-E7","-E7_0","17.24","4.12"
"23.00","car5","-E7","-E7_0","52.10","7.68"
"23.00","car2","-E7","-E7_0","93.68","9.93"
"23.00","car1","-E7","-E7_0","157.96","12.94"
"23.00","car8","E0","E0_1","107.55","11.16"
"23.00","car7","E0","E0_1","162.38","11.92"
"23.00","car3","E12","E12_0","297.58","2.62"
"23.00","car9","E7","E7_0","50.92","18.52"
"24.00","car4","-E12","-E12_0","4.57","8.43"
"24.00","car0","-E12","-E12_0","42.36","8.86"
"24.00","car6","-E7","-E7_0","21.89","4.64"
"24.00","car5","-E7","-E7_0","60.42","8.32"
"24.00","car2","-E7","-E7_0","104.05","10.37"
"24.00","car1","-E7","-E7_0","170.94","12.98"
"24.00","car8","E0","E0_1","119.38","11.82"
"24.00","car7","E0","E0_1","174.31","11.93"
"24.00","car3","E4","E4_0","0.27","2.70"
"24.00","car9","E7","E7_0","69.88","18.96"
"25.00","car4","-E12","-E12_0","13.44","8.87"
