"time","carID","edgeID","laneID","pos","speed"
"38.00","car0","E12","E12_0","218.41","2.77"
"39.00","car7","-E12","-E12_0","105.80","12.09"
"39.00","car5","-E12","-E12_0","165.93","11.18"
"39.00","car1","-E12","-E12_0","226.04","12.82"
"39.00","car9","-E4","-E4_2","39.62","11.57"
"39.00","car3","E0","E0_2","335.88","14.94"
"39.00","car2","E0","E0_2","387.56","13.95"
"39.00","car6","E12","E12_0","207.30","2.89"
"39.00","car0","E12","E12_0","221.03","2.62"
"40.00","car7","-E12","-E12_0","117.74","11.94"
"40.00","car5","-E12","-E12_0","177.33","11.40"
"40.00","car1","-E12","-E12_0","238.71","12.67"
"40.00","car9","-E4","-E4_2","51.47","11.85"
"40.00","car3","E0","E0_2","350.61","14.73"
"40.00","car2","E0","E0_2","401.34","13.78"
"40.00","car6","E12","E12_0","209.82","2.53"
"40.00","car0","E12","E12_0","223.97","2.94"
"41.00","car7","-E12","-E12_0","130.01","12.27"
"41.00","car5","-E12","-E12_0","188.85","11.52"
"41.00","car1","-E12","-E12_0","251.68","12.97"
"41.00","car9","-E4","-E4_2","63.01","11.55"
"41.00","car3","E0","E0_2","365.42","14.81"
"41.00","car2","E0","E0_2","415.35","14.01"
"41.00","car6","E12","E12_0","212.57","2.74"
"41.00","car0","E12","E12_0","226.78","2.81"
"42.00","car7","-E12","-E12_0","142.02","12.01"
"42.00","car5","-E12","-E12_0","200.13","11.28"
"42.00","car1","-E12","-E12_0","264.59","12.91"
"42.00","car9","-E4","-E4_2","74.66","11.65"
"42.00","car3","E0","E0_2","380.27","14.85"
"42.00","car2","E0","E0_2","429.36","14.01"
"42.00","car6","E12","E12_0","215.19","2.63"
"42.00","car0","E12","E12_0","229.47","2.69"
"43.00","car7","-E12","-E12_0","154.19","12.17"
"43.00","car5","-E12","-E12_0","211.58","11.45"
"43.00","car1","-E12","-E12_0","277.58","12.99"
"43.00","car9","-E4","-E4_2","86.20","11.54"
"43.00","car3","E0","E0_2","395.15","14.87"
"43.00","car2","E0","E0_2","443.20","13.85"
"43.00","car6","E12","E12_0","217.86","2.66"
"43.00","car0","E12","E12_0","232.35","2.88"
"44.00","car7","-E12","-E12_0","166.47","12.29"
"44.00","car5","-E12","-E12_0","223.03","11.46"
"44.00","car1","-E12","-E12_0","290.39","12.81"
"44.00","car9","-E4","-E4_2","97.89","11.69"
"44.00","car3","E0","E0_2","409.93","14.79"
"44.00","car2","E0","E0_2","456.96","13.76"
"44.00","car6","E12","E12_0","220.41","2.56"
"44.00","car0","E12","E12_0","234.94","2.59"
"45.00","car7","-E12","-E12_0","178.48","12.01"
"45.00","car5","-E12","-E12_0","234.29","11.26"
"45.00","car9","-E4","-E4_2","109.66","11.76"
"45.00","car3","E0","E0_2","424.95","15.02"
"45.00","car2","E0","E0_2","470.82","13.86"
"45.00","car6","E12","E12_0","223.30","2.88"
"45.00","car0","E12","E12_0","237.57","2.63"
"45.00","car1","E2","E2_0","3.18","12.79"
"46.00","car7","-E12","-E12_0","190.43","11.95"
"46.00","car5","-E12","-E12_0","245.59","11.30"
"46.00","car9","-E4","-E4_2","121.23","11.57"
"46.00","car3","E0","E0_2","439.69","14.73"
"46.00","car2","E0","E0_2","484.67","13.85"
"46.00","car6","E12","E12_0","226.07","2.77"
"46.00","car0","E12","E12_0","240.51","2.94"
"46.00","car1","E2","E2_0","15.81","12.63"
"47.00","car7","-E12","-E12_0","202.53","12.10"
"47.00","car5","-E12","-E12_0","256.92","11.33"
"47.00","car9","-E4","-E4_2","132.79","11.56"
"47.00","car3","E0","E0_2","454.67","14.98"
"47.00","car2","E0","E0_2","494.02","9.35"
"47.00","car6","E12","E12_0","228.58","2.51"
"47.00","car0","E12","E12_0","243.08","2.56"
"47.00","car1","E2","E2_0","28.55","12.74"
"48.00","car7","-E12","-E12_0","214.70","12.17"
"48.00","car5","-E12","-E12_0","268.45","11.53"
"48.00","car9","-E4","-E4_2","144.59","11.81"
"48.00","car3","E0","E0_2","469.62","14.95"
"48.00","car2","E0","E0_2","498.88","4.85"
"48.00","car6","E12","E12_0","231.37","2.79"
"48.00","car0","E12","E12_0","245.64","2.56"
"48.00","car1","E2","E2_0","41.39","12.84"
"49.00","car7","-E12","-E12_0","226.69","11.99"
"49.00","car5","-E12","-E12_0","279.76","11.30"
"49.00","car9","-E4","-E4_2","156.32","11.73"
"49.00","car3","E0","E0_2","481.17","11.55"
"49.00","car2","E0","E0_2","499.62","0.74"
"49.00","car6","E12","E12_0","233.93","2.57"
"49.00","car0","E12","E12_0","248.28","2.64"
"49.00","car1","E2","E2_0","54.21","12.82"
"50.00","car7","-E12","-E12_0","238.81","12.12"
"50.00","car5","-E12","-E12_0","291.23","11.47"
"50.00","car9","-E4","-E4_2","168.14","11.82"
"50.00","car3","E0","E0_2","488.74","7.57"
"50.00","car2","E0","E0_2","499.83","0.21"
"50.00","car6","E12","E12_0","236.82","2.88"
"50.00","car0","E12","E12_0","250.98","2.70"
"50.00","car1","E2","E2_0","67.21","12.99"
"51.00","car7","-E12","-E12_0","250.75","11.93"
"51.00","car9","-E4","-E4_2","179.65","11.51"
"51.00","car3","E0","E0_2","492.13","3.39"
"51.00","car2","E0","E0_2","499.89","0.06"
"51.00","car6","E12","E12_0","239.49","2.68"
"51.00","car0","E12","E12_0","253.77","2.79"
"51.00","car5","E2","E2_0","2.45","11.23"
"51.00","car1","E2","E2_0","79.91","12.71"
"52.00","car7","-E12","-E12_0","262.87","12.12"
"52.00","car9","-E4","-E4_2","190.65","11.00"
"52.00","car3","E0","E0_2","492.36","0.23"
"52.00","car2","E0","E0_2","499.90","0.01"
"52.00","car6","E12","E12_0","242.36","2.87"
"52.00","car0","E12","E12_0","256.39","2.62"
"52.00","car5","E2","E2_0","13.69","11.24"
"52.00","car1","E2","E2_0","92.83","12.92"
"53.00","car7","-E12","-E12_0","275.06","12.19"
"53.00","car9","-E4","-E4_2","197.31","6.66"
"53.00","car3","E0","E0_2","492.39","0.03"
"53.00","car2","E0","E0_2","499.90","0.00"
"53.00","car6","E12","E12_0","245.18","2.82"
"53.00","car0","E12","E12_0","259.10","2.71"
"53.00","car5","E2","E2_0","25.18","11.49"
"54.00","car7","-E12","-E12_0","287.19","12.13"
"54.00","car9","-E12","-E12_2","4.46","7.15"
"54.00","car3","E0","E0_2","492.40","0.00"
"54.00","car2","E0","E0_2","499.90","0.00"
"54.00","car6","E12","E12_0","248.07","2.89"
"54.00","car0","E12","E12_0","261.85","2.75"
"54.00","car5","E2","E2_0","36.72","11.54"
"55.00","car7","-E12","-E12_0","299.42","12.23"
"55.00","car9","-E12","-E12_2","12.05","7.59"
"55.00","car3","E0","E0_2","492.40","0.00"
"55.00","car2","E0","E0_2","499.90","0.00"
"55.00","car6","E12","E12_0","250.97","2.89"
"55.00","car0","E12","E12_0","264.78","2.93"
"55.00","car5","E2","E2_0","48.10","11.39"
"56.00","car9","-E12","-E12_2","20.45","8.39"
"56.00","car3","E0","E0_2","492.40","0.00"
"56.00","car2","E0","E0_2","499.90","0.00"
"56.00","car6","E12","E12_0","253.84","2.87"
"56.00","car0","E12","E12_0","267.45","2.67"
"56.00","car7","E2","E2_0","11.57","12.15"
"56.00","car5","E2","E2_0","59.40","11.29"
"57.00","car9","-E12","-E12_2","29.51","9.06"
"57.00","car3","E0","E0_2","492.40","0.00"
"57.00","car6","E12","E12_0","256.63","2.79"
"57.00","car0","E12","E12_0","270.30","2.84"
"57.00","car2","E12","E12_2","0.61","0.71"
"57.00","car7","E2","E2_0","23.83","12.26"
"57.00","car5","E2","E2_0","70.57","11.17"
"58.00","car9","-E12","-E12_2","39.32","9.81"
"58.00","car3","E0","E0_2","493.07","0.67"
"58.00","car6","E12","E12_0","259.16","2.53"
"58.00","car0","E12","E12_0","273.17","2.88"
"58.00","car2","E12","E12_2","1.94","1.33"
"58.00","car7","E2","E2_0","36.07","12.24"
"58.00","car5","E2","E2_0","82.01","11.44"
"59.00","car9","-E12","-E12_2","49.75","10.43"
"59.00","car3","E0","E0_2","494.18","1.12"
"59.00","car6","E12","E12_0","261.75","2.59"
"59.00","car0","E12","E12_0","275.79","2.61"
"59.00","car2","E12","E12_2","3.71","1.77"
"59.00","car7","E2","E2_0","48.17","12.10"
"59.00","car5","E2","E2_0","93.28","11.26"
"60.00","car9","-E12","-E12_1","60.93","11.18"
"60.00","car3","E0","E0_2","495.86","1.68"
"60.00","car6","E12","E12_0","264.27","2.52"
"60.00","car0","E12","E12_0","278.46","2.68"
"60.00","car2","E12","E12_2","6.22","2.52"
"60.00","car7","E2","E2_0","60.12","11.96"
"61.00","car9","-E12","-E12_1","72.66","11.73"
"61.00","car3","E0","E0_2","498.34","2.48"
"61.00","car6","E12","E12_0","267.12","2.85"
"61.00","car0","E12","E12_0","281.27","2.80"
"61.00","car2","E12","E12_2","8.85","2.63"
"61.00","car7","E2","E2_0","72.18","12.06"
"62.00","car9","-E12","-E12_1","84.36","11.70"
"62.00","car6","E12","E12_0","269.86","2.74"
"62.00","car0","E12","E12_0","283.82","2.56"
"62.00","car2","E12","E12_1","11.57","2.72"
"62.00","car3","E12","E12_2","1.08","2.74"
"62.00","car7","E2","E2_0","84.47","12.29"
"63.00","car9","-E12","-E12_1","96.25","11.89"
"63.00","car6","E12","E12_0","272.65","2.79"
"63.00","car0","E12","E12_0","286.75","2.93"
"63.00","car2","E12","E12_1","14.12","2.55"
"63.00","car3","E12","E12_2","3.81","2.73"
"63.00","car7","E2","E2_0","96.59","12.12"
"64.00","car9","-E12","-E12_1","107.88","11.63"
"64.00","car6","E12","E12_0","275.41","2.75"
"64.00","car0","E12","E12_0","289.69","2.94"
"64.00","car2","E12","E12_1","16.89","2.77"
"64.00","car3","E12","E12_2","6.72","2.92"
"65.00","car9","-E12","-E12_1","119.42","11.54"
"65.00","car6","E12","E12_0","277.98","2.57"
"65.00","car0","E12","E12_0","292.25","2.56"
"65.00","car2","E12","E12_1","19.50","2.61"
"65.00","car3","E12","E12_2","9.52","2.80"
"66.00","car9","-E12","-E12_0","131.04","11.62"
"66.00","car6","E12","E12_0","280.69","2.71"
"66.00","car0","E12","E12_0","294.86","2.61"
"66.00","car2","E12","E12_1","22.26","2.76"
"66.00","car3","E12","E12_2","12.22","2.70"
"67.00","car9","-E12","-E12_0","142.74","11.69"
"67.00","car6","E12","E12_0","283.59","2.90"
"67.00","car0","E12","E12_0","297.65","2.78"
"67.00","car2","E12","E12_1","24.70","2.45"
"67.00","car3","E12","E12_2","15.10","2.88"
"68.00","car9","-E12","-E12_0","154.25","11.51"
"68.00","car2","E12","E12_0","27.15","2.44"
"68.00","car6","E12","E12_0","286.28","2.69"
"68.00","car3","E12","E12_2","18.02","2.92"
"68.00","car0","E4","E4_0","0.28","2.64"
"69.00","car9","-E12","-E12_0","166.08","11.83"
"69.00","car2","E12","E12_0","29.60","2.45"
"69.00","car6","E12","E12_0","289.00","2.72"
"69.00","car3","E12","E12_2","20.97","2.96"
"69.00","car0","E4","E4_0","3.61","3.33"
"70.00","car9","-E12","-E12_0","177.89","11.81"
"70.00","car2","E12","E12_0","32.22","2.62"
