"time","carID","depart","edgeID","departLane","laneID","arrivalLane","departPos","pos","arrivalPos","departSpeed","speed","arrivalSpeed","departDelay","waitingTime","duration","arrival","routeLength","rerouteNo","speedFactor","vaporized","HasRun","onRouteAtStart"
"6.00","car0","0.00","-E12","-E12_0","-E12_0","-E0_0","141.77","158.50","500.00","2.56","2.79","14.34","0.00","0.00","100.00","100.00","658.23","0","1.06","","4","route1"
"6.00","car7","5.00","-E6","-E6_0","-E6_0","","0.00","0.46","-1.00","0.00","0.46","-1.00","5.00","0.00","96.00","-1.00","273.88","0","0.89","end","4","route2"
"6.00","car1","0.00","-E6","-E6_0","-E6_0","","0.00","13.59","-1.00","0.00","3.77","-1.00","0.00","0.00","101.00","-1.00","296.05","0","0.94","end","4","route2"
"6.00","car9","5.00","-E7","-E7_0","-E7_0","","0.00","0.66","-1.00","0.00","0.66","-1.00","5.00","0.00","96.00","-1.00","588.64","0","0.86","end","4","route1"
"6.00","car3","0.00","-E7","-E7_0","-E7_0","","0.00","12.52","-1.00","0.00","3.40","-1.00","0.00","0.00","101.00","-1.00","647.64","0","1.08","end","4","route1"
"6.00","car4","5.00","E0","E0_0","E0_0","","0.00","0.57","-1.00","0.00","0.57","-1.00","5.00","0.00","96.00","-1.00","625.27","0","1.03","end","4","route0"
"6.00","car2","0.00","E0","E0_0","E0_0","","0.00","12.97","-1.00","0.00","3.61","-1.00","0.00","0.00","101.00","-1.00","636.17","0","1.01","end","4","route0"
"7.00","car0","0.00","-E12","-E12_0","-E12_0","-E0_0","141.77","161.08","500.00","2.56","2.59","14.34","0.00","0.00","100.00","100.00","658.23","0","1.06","","4","route1"
"7.00","car7","5.00","-E6","-E6_0","-E6_0","","0.00","1.37","-1.00","0.00","0.91","-1.00","5.00","0.00","96.00","-1.00","273.88","0","0.89","end","4","route2"
"7.00","car1","0.00","-E6","-E6_0","-E6_0","","0.00","18.04","-1.00","0.00","4.45","-1.00","0.00","0.00","101.00","-1.00","296.05","0","0.94","end","4","route2"
"7.00","car9","5.00","-E7","-E7_0","-E7_0","","0.00","1.85","-1.00","0.00","1.20","-1.00","5.00","0.00","96.00","-1.00","588.64","0","0.86","end","4","route1"
"7.00","car3","0.00","-E7","-E7_0","-E7_0","","0.00","16.34","-1.00","0.00","3.82","-1.00","0.00","0.00","101.00","-1.00","647.64","0","1.08","end","4","route1"
"7.00","car4","5.00","E0","E0_0","E0_0","","0.00","1.88","-1.00","0.00","1.30","-1.00","5.00","0.00","96.00","-1.00","625.27","0","1.03","end","4","route0"
"7.00","car2","0.00","E0","E0_0","E0_0","","0.00","17.36","-1.00","0.00","4.39","-1.00","0.00","0.00","101.00","-1.00","636.17","0","1.01","end","4","route0"
"8.00","car0","0.00","-E12","-E12_0","-E12_0","-E0_0","141.77","163.77","500.00","2.56","2.69","14.34","0.00","0.00","100.00","100.00","658.23","0","1.06","","4","route1"
"8.00","car7","5.00","-E6","-E6_0","-E6_0","","0.00","3.06","-1.00","0.00","1.69","-1.00","5.00","0.00","96.00","-1.00","273.88","0","0.89","end","4","route2"
"8.00","car1","0.00","-E6","-E6_0","-E6_0","","0.00","23.17","-1.00","0.00","5.13","-1.00","0.00","0.00","101.00","-1.00","296.05","0","0.94","end","4","route2"
"8.00","car9","5.00","-E7","-E7_0","-E7_0","","0.00","3.45","-1.00","0.00","1.60","-1.00","5.00","0.00","96.00","-1.00","588.64","0","0.86","end","4","route1"
"8.00","car3","0.00","-E7","-E7_0","-E7_0","","0.00","20.81","-1.00","0.00","4.47","-1.00","0.00","0.00","101.00","-1.00","647.64","0","1.08","end","4","route1"
"8.00","car4","5.00","E0","E0_0","E0_0","","0.00","3.85","-1.00","0.00","1.97","-1.00","5.00","0.00","96.00","-1.00","625.27","0","1.03","end","4","route0"
"8.00","car2","0.00","E0","E0_0","E0_0","","0.00","22.29","-1.00","0.00","4.93","-1.00","0.00","0.00","101.00","-1.00","636.17","0","1.01","end","4","route0"
"9.00","car0","0.00","-E12","-E12_0","-E12_0","-E0_0","141.77","166.37","500.00","2.56","2.60","14.34","0.00","0.00","100.00","100.00","658.23","0","1.06","","4","route1"
"9.00","car7","5.00","-E6","-E6_0","-E6_0","","0.00","5.22","-1.00","0.00","2.17","-1.00","5.00","0.00","96.00","-1.00","273.88","0","0.89","end","4","route2"
"9.00","car1","0.00","-E6","-E6_0","-E6_0","","0.00","28.85","-1.00","0.00","5.68","-1.00","0.00","0.00","101.00","-1.00","296.05","0","0.94","end","4","route2"
"9.00","car9","5.00","-E7","-E7_0","-E7_0","","0.00","5.50","-1.00","0.00","2.05","-1.00","5.00","0.00","96.00","-1.00","588.64","0","0.86","end","4","route1"
"9.00","car3","0.00","-E7","-E7_0","-E7_0","","0.00","25.76","-1.00","0.00","4.95","-1.00","0.00","0.00","101.00","-1.00","647.64","0","1.08","end","4","route1"
"9.00","car4","5.00","E0","E0_0","E0_0","","0.00","6.39","-1.00","0.00","2.54","-1.00","5.00","0.00","96.00","-1.00","625.27","0","1.03","end","4","route0"
"9.00","car2","0.00","E0","E0_0","E0_0","","0.00","27.75","-1.00","0.00","5.46","-1.00","0.00","0.00","101.00","-1.00","636.17","0","1.01","end","4","route0"
"10.00","car0","0.00","-E12","-E12_0","-E12_0","-E0_0","141.77","168.98","500.00","2.56","2.60","14.34","0.00","0.00","100.00","100.00","658.23","0","1.06","","4","route1"
"10.00","car7","5.00","-E6","-E6_0","-E6_0","","0.00","8.17","-1.00","0.00","2.94","-1.00","5.00","0.00","96.00","-1.00","273.88","0","0.89","end","4","route2"
"10.00","car1","0.00","-E6","-E6_0","-E6_0","","0.00","34.98","-1.00","0.00","6.13","-1.00","0.00","0.00","101.00","-1.00","296.05","0","0.94","end","4","route2"
"10.00","car9","5.00","-E7","-E7_0","-E7_0","","0.00","8.16","-1.00","0.00","2.66","-1.00","5.00","0.00","96.00","-1.00","588.64","0","0.86","end","4","route1"
"10.00","car3","0.00","-E7","-E7_0","-E7_0","","0.00","31.25","-1.00","0.00","5.49","-1.00","0.00","0.00","101.00","-1.00","647.64","0","1.08","end","4","route1"
"10.00","car5","10.00","E0","E0_0","E0_0","","0.00","0.00","-1.00","0.00","0.00","-1.00","10.00","0.00","91.00","-1.00","575.99","0","0.83","end","4","route0"
"10.00","car4","5.00","E0","E0_0","E0_0","","0.00","9.56","-1.00","0.00","3.17","-1.00","5.00","0.00","96.00","-1.00","625.27","0","1.03","end","4","route0"
"10.00","car2","0.00","E0","E0_0","E0_0","","0.00","33.70","-1.00","0.00","5.95","-1.00","0.00","0.00","101.00","-1.00","636.17","0","1.01","end","4","route0"
"11.00","car0","0.00","-E12","-E12_0","-E12_0","-E0_0","141.77","171.60","500.00","2.56","2.63","14.34","0.00","0.00","100.00","100.00","658.23","0","1.06","","4","route1"
"11.00","car7","5.00","-E6","-E6_0","-E6_0","","0.00","11.90","-1.00","0.00","3.73","-1.00","5.00","0.00","96.00","-1.00","273.88","0","0.89","end","4","route2"
"11.00","car1","0.00","-E6","-E6_0","-E6_0","","0.00","41.65","-1.00","0.00","6.67","-1.00","0.00","0.00","101.00","-1.00","296.05","0","0.94","end","4","route2"
"11.00","car9","5.00","-E7","-E7_0","-E7_0","","0.00","11.36","-1.00","0.00","3.20","-1.00","5.00","0.00","96.00","-1.00","588.64","0","0.86","end","4","route1"
"11.00","car3","0.00","-E7","-E7_0","-E7_0","","0.00","37.53","-1.00","0.00","6.28","-1.00","0.00","0.00","101.00","-1.00","647.64","0","1.08","end","4","route1"
"11.00","car5","10.00","E0","E0_0","E0_0","","0.00","0.72","-1.00","0.00","0.72","-1.00","10.00","0.00","91.00","-1.00","575.99","0","0.83","end","4","route0"
"11.00","car4","5.00","E0","E0_0","E0_0","","0.00","13.19","-1.00","0.00","3.63","-1.00","5.00","0.00","96.00","-1.00","625.27","0","1.03","end","4","route0"
"11.00","car2","0.00","E0","E0_0","E0_0","","0.00","40.19","-1.00","0.00","6.49","-1.00","0.00","0.00","101.00","-1.00","636.17","0","1.01","end","4","route0"
"12.00","car0","0.00","-E12","-E12_0","-E12_0","-E0_0","141.77","174.49","500.00","2.56","2.89","14.34","0.00","0.00","100.00","100.00","658.23","0","1.06","","4","route1"
"12.00","car7","5.00","-E6","-E6_0","-E6_0","","0.00","16.10","-1.00","0.00","4.20","-1.00","5.00","0.00","96.00","-1.00","273.88","0","0.89","end","4","route2"
"12.00","car1","0.00","-E6","-E6_0","-E6_0","","0.00","48.86","-1.00","0.00","7.21","-1.00","0.00","0.00","101.00","-1.00","296.05","0","0.94","end","4","route2"
"12.00","car9","5.00","-E7","-E7_0","-E7_0","","0.00","15.10","-1.00","0.00","3.74","-1.00","5.00","0.00","96.00","-1.00","588.64","0","0.86","end","4","route1"
"12.00","car3","0.00","-E7","-E7_0","-E7_0","","0.00","44.49","-1.00","0.00","6.95","-1.00","0.00","0.00","101.00","-1.00","647.64","0","1.08","end","4","route1"
"12.00","car5","10.00","E0","E0_0","E0_0","","0.00","1.96","-1.00","0.00","1.24","-1.00","10.00","0.00","91.00","-1.00","575.99","0","0.83","end","4","route0"
"12.00","car4","5.00","E0","E0_0","E0_0","","0.00","17.39","-1.00","0.00","4.20","-1.00","5.00","0.00","96.00","-1.00","625.27","0","1.03","end","4","route0"
"12.00","car2","0.00","E0","E0_0","E0_0","","0.00","47.47","-1.00","0.00","7.28","-1.00","0.00","0.00","101.00","-1.00","636.17","0","1.01","end","4","route0"
"13.00","car0","0.00","-E12","-E12_0","-E12_0","-E0_0","141.77","177.30","500.00","2.56","2.81","14.34","0.00","0.00","100.00","100.00","658.23","0","1.06","","4","route1"
"13.00","car7","5.00","-E6","-E6_0","-E6_0","","0.00","20.71","-1.00","0.00","4.61","-1.00","5.00","0.00","96.00","-1.00","273.88","0","0.89","end","4","route2"
"13.00","car1","0.00","-E6","-E6_0","-E6_0","","0.00","56.67","-1.00","0.00","7.81","-1.00","0.00","0.00","101.00","-1.00","296.05","0","0.94","end","4","route2"
"13.00","car9","5.00","-E7","-E7_0","-E7_0","","0.00","19.32","-1.00","0.00","4.22","-1.00","5.00","0.00","96.00","-1.00","588.64","0","0.86","end","4","route1"
"13.00","car3","0.00","-E7","-E7_0","-E7_0","","0.00","52.07","-1.00","0.00","7.59","-1.00","0.00","0.00","101.00","-1.00","647.64","0","1.08","end","4","route1"
"13.00","car5","10.00","E0","E0_0","E0_0","","0.00","3.73","-1.00","0.00","1.77","-1.00","10.00","0.00","91.00","-1.00","575.99","0","0.83","end","4","route0"
"13.00","car4","5.00","E0","E0_0","E0_0","","0.00","22.32","-1.00","0.00","4.93","-1.00","5.00","0.00","96.00","-1.00","625.27","0","1.03","end","4","route0"
"13.00","car2","0.00","E0","E0_0","E0_0","","0.00","55.20","-1.00","0.00","7.73","-1.00","0.00","0.00","101.00","-1.00","636.17","0","1.01","end","4","route0"
"14.00","car0","0.00","-E12","-E12_0","-E12_0","-E0_0","141.77","180.07","500.00","2.56","2.77","14.34","0.00","0.00","100.00","100.00","658.23","0","1.06","","4","route1"
"14.00","car7","5.00","-E6","-E6_0","-E6_0","","0.00","25.87","-1.00","0.00","5.16","-1.00","5.00","0.00","96.00","-1.00","273.88","0","0.89","end","4","route2"
"14.00","car1","0.00","-E6","-E6_0","-E6_0","","0.00","65.28","-1.00","0.00","8.61","-1.00","0.00","0.00","101.00","-1.00","296.05","0","0.94","end","4","route2"
"14.00","car9","5.00","-E7","-E7_0","-E7_0","","0.00","24.08","-1.00","0.00","4.76","-1.00","5.00","0.00","96.00","-1.00","588.64","0","0.86","end","4","route1"
"14.00","car3","0.00","-E7","-E7_0","-E7_0","","0.00","60.40","-1.00","0.00","8.33","-1.00","0.00","0.00","101.00","-1.00","647.64","0","1.08","end","4","route1"
"14.00","car5","10.00","E0","E0_0","E0_0","","0.00","6.16","-1.00","0.00","2.43","-1.00","10.00","0.00","91.00","-1.00","575.99","0","0.83","end","4","route0"
"14.00","car4","5.00","E0","E0_0","E0_0","","0.00","27.93","-1.00","0.00","5.60","-1.00","5.00","0.00","96.00","-1.00","625.27","0","1.03","end","4","route0"
"14.00","car2","0.00","E0","E0_0","E0_0","","0.00","63.57","-1.00","0.00","8.37","-1.00","0.00","0.00","101.00","-1.00","636.17","0","1.01","end","4","route0"
"15.00","car0","0.00","-E12","-E12_0","-E12_0","-E0_0","141.77","182.76","500.00","2.56","2.69","14.34","0.00","0.00","100.00","100.00","658.23","0","1.06","","4","route1"
"15.00","car7","5.00","-E6","-E6_0","-E6_0","","0.00","31.56","-1.00","0.00","5.69","-1.00","5.00","0.00","96.00","-1.00","273.88","0","0.89","end","4","route2"
"15.00","car1","0.00","-E6","-E6_0","-E6_0","","0.00","74.55","-1.00","0.00","9.27","-1.00","0.00","0.00","101.00","-1.00","296.05","0","0.94","end","4","route2"
"15.00","car9","5.00","-E7","-E7_0","-E7_0","","0.00","29.56","-1.00","0.00","5.48","-1.00","5.00","0.00","96.00","-1.00","588.64","0","0.86","end","4","route1"
"15.00","car3","0.00","-E7","-E7_0","-E7_0","","0.00","69.31","-1.00","0.00","8.92","-1.00","0.00","0.00","101.00","-1.00","647.64","0","1.08","end","4","route1"
"15.00","car6","15.00","E0","E0_0","E0_0","","0.00","0.00","-1.00","0.00","0.00","-1.00","15.00","0.00","86.00","-1.00","584.79","0","1.05","end","4","route0"
"15.00","car5","10.00","E0","E0_0","E0_0","","0.00","9.13","-1.00","0.00","2.97","-1.00","10.00","0.00","91.00","-1.00","575.99","0","0.83","end","4","route0"
"15.00","car4","5.00","E0","E0_0","E0_0","","0.00","34.20","-1.00","0.00","6.28","-1.00","5.00","0.00","96.00","-1.00","625.27","0","1.03","end","4","route0"
"15.00","car2","0.00","E0","E0_0","E0_0","","0.00","72.56","-1.00","0.00","8.99","-1.00","0.00","0.00","101.00","-1.00","636.17","0","1.01","end","4","route0"
"16.00","car0","0.00","-E12","-E12_0","-E12_0","-E0_0","141.77","185.70","500.00","2.56","2.93","14.34","0.00","0.00","100.00","100.00","658.23","0","1.06","","4","route1"
"16.00","car7","5.00","-E6","-E6_0","-E6_0","","0.00","37.96","-1.00","0.00","6.40","-1.00","5.00","0.00","96.00","-1.00","273.88","0","0.89","end","4","route2"
"16.00","car1","0.00","-E6","-E6_0","-E6_0","","0.00","84.32","-1.00","0.00","9.77","-1.00","0.00","0.00","101.00","-1.00","296.05","0","0.94","end","4","route2"
"16.00","car9","5.00","-E7","-E7_0","-E7_0","","0.00","35.47","-1.00","0.00","5.91","-1.00","5.00","0.00","96.00","-1.00","588.64","0","0.86","end","4","route1"
"16.00","car3","0.00","-E7","-E7_0","-E7_0","","0.00","78.75","-1.00","0.00","9.44","-1.00","0.00","0.00","101.00","-1.00","647.64","0","1.08","end","4","route1"
"16.00","car6","15.00","E0","E0_0","E0_0","","0.00","0.54","-1.00","0.00","0.54","-1.00","15.00","0.00","86.00","-1.00","584.79","0","1.05","end","4","route0"
"16.00","car5","10.00","E0","E0_0","E0_0","","0.00","12.80","-1.00","0.00","3.67","-1.00","10.00","0.00","91.00","-1.00","575.99","0","0.83","end","4","route0"
"16.00","car4","5.00","E0","E0_0","E0_0","","0.00","40.96","-1.00","0.00","6.76","-1.00","5.00","0.00","96.00","-1.00","625.27","0","1.03","end","4","route0"
"16.00","car2","0.00","E0","E0_0","E0_0","","0.00","82.24","-1.00","0.00","9.68","-1.00","0.00","0.00","101.00","-1.00","636.17","0","1.01","end","4","route0"
"17.00","car0","0.00","-E12","-E12_0","-E12_0","-E0_0","141.77","188.34","500.00","2.56","2.64","14.34","0.00","0.00","100.00","100.00","658.23","0","1.06","","4","route1"
"17.00","car7","5.00","-E6","-E6_0","-E6_0","","0.00","44.81","-1.00","0.00","6.86","-1.00","5.00","0.00","96.00","-1.00","273.88","0","0.89","end","4","route2"
"17.00","car1","0.00","-E6","-E6_0","-E6_0","","0.00","93.67","-1.00","0.00","9.35","-1.00","0.00","0.00","101.00","-1.00","296.05","0","0.94","end","4","route2"
"17.00","car9","5.00","-E7","-E7_0","-E7_0","","0.00","41.99","-1.00","0.00","6.53","-1.00","5.00","0.00","96.00","-1.00","588.64","0","0.86","end","4","route1"
"17.00","car3","0.00","-E7","-E7_0","-E7_0","","0.00","88.63","-1.00","0.00","9.88","-1.00","0.00","0.00","101.00","-1.00","647.64","0","1.08","end","4","route1"
"17.00","car6","15.00","E0","E0_0","E0_0","","0.00","1.70","-1.00","0.00","1.16","-1.00","15.00","0.00","86.00","-1.00","584.79","0","1.05","end","4","route0"
"17.00","car5","10.00","E0","E0_0","E0_0","","0.00","17.11","-1.00","0.00","4.31","-1.00","10.00","0.00","91.00","-1.00","575.99","0","0.83","end","4","route0"
"17.00","car4","5.00","E0","E0_0","E0_0","","0.00","48.41","-1.00","0.00","7.45","-1.00","5.00","0.00","96.00","-1.00","625.27","0","1.03","end","4","route0"
"17.00","car2","0.00","E0","E0_0","E0_1","","0.00","92.62","-1.00","0.00","10.38","-1.00","0.00","0.00","101.00","-1.00","636.17","0","1.01","end","4","route0"
"18.00","car0","0.00","-E12","-E12_0","-E12_0","-E0_0","141.77","191.03","500.00","2.56","2.69","14.34","0.00","0.00","100.00","100.00","658.23","0","1.06","","4","route1"
"18.00","car7","5.00","-E6","-E6_0","-E6_0","","0.00","52.21","-1.00","0.00","7.40","-1.00","5.00","0.00","96.00","-1.00","273.88","0","0.89","end","4","route2"
"18.00","car1","0.00","-E6","-E6_0","-E6_0","","0.00","98.92","-1.00","0.00","5.25","-1.00","0.00","0.00","101.00","-1.00","296.05","0","0.94","end","4","route2"
"18.00","car9","5.00","-E7","-E7_0","-E7_0","","0.00","49.06","-1.00","0.00","7.07","-1.00","5.00","0.00","96.00","-1.00","588.64","0","0.86","end","4","route1"
"18.00","car3","0.00","-E7","-E7_0","-E7_0","","0.00","99.18","-1.00","0.00","10.55","-1.00","0.00","0.00","101.00","-1.00","647.64","0","1.08","end","4","route1"
"18.00","car6","15.00","E0","E0_0","E0_0","","0.00","3.58","-1.00","0.00","1.88","-1.00","15.00","0.00","86.00","-1.00","584.79","0","1.05","end","4","route0"
"18.00","car5","10.00","E0","E0_0","E0_0","","0.00","22.10","-1.00","0.00","4.99","-1.00","10.00","0.00","91.00","-1.00","575.99","0","0.83","end","4","route0"
"18.00","car4","5.00","E0","E0_0","E0_0","","0.00","56.35","-1.00","0.00","7.94","-1.00","5.00","0.00","96.00","-1.00","625.27","0","1.03","end","4","route0"
"18.00","car2","0.00","E0","E0_0","E0_1","","0.00","103.67","-1.00","0.00","11.06","-1.00","0.00","0.00","101.00","-1.00","636.17","0","1.01","end","4","route0"
"19.00","car1","0.00","-E12","-E6_0","-E12_0","","0.00","1.13","-1.00","0.00","2.21","-1.00","0.00","0.00","101.00","-1.00","296.05","0","0.94","end","4","route2"
"19.00","car0","0.00","-E12","-E12_0","-E12_0","-E0_0","141.77","193.83","500.00","2.56","2.80","14.34","0.00","0.00","100.00","100.00","658.23","0","1.06","","4","route1"
"19.00","car7","5.00","-E6","-E6_0","-E6_0","","0.00","60.38","-1.00","0.00","8.17","-1.00","5.00","0.00","96.00","-1.00","273.88","0","0.89","end","4","route2"
"19.00","car9","5.00","-E7","-E7_0","-E7_0","","0.00","56.68","-1.00","0.00","7.61","-1.00","5.00","0.00","96.00","-1.00","588.64","0","0.86","end","4","route1"
"19.00","car3","0.00","-E7","-E7_0","-E7_0","","0.00","110.23","-1.00","0.00","11.05","-1.00","0.00","0.00","101.00","-1.00","647.64","0","1.08","end","4","route1"
"19.00","car6","15.00","E0","E0_0","E0_0","","0.00","6.08","-1.00","0.00","2.50","-1.00","15.00","0.00","86.00","-1.00","584.79","0","1.05","end","4","route0"
"19.00","car5","10.00","E0","E0_0","E0_0","","0.00","27.61","-1.00","0.00","5.50","-1.00","10.00","0.00","91.00","-1.00","575.99","0","0.83","end","4","route0"
"19.00","car4","5.00","E0","E0_0","E0_0","","0.00","64.90","-1.00","0.00","8.55","-1.00","5.00","0.00","96.00","-1.00","625.27","0","1.03","end","4","route0"
"19.00","car2","0.00","E0","E0_0","E0_1","","0.00","115.50","-1.00","0.00","11.83","-1.00","0.00","0.00","101.00","-1.00","636.17","0","1.01","end","4","route0"
"20.00","car1","0.00","-E12","-E6_0","-E12_0","","0.00","3.54","-1.00","0.00","2.41","-1.00","0.00","0.00","101.00","-1.00","296.05","0","0.94","end","4","route2"
"20.00","car0","0.00","-E12","-E12_0","-E12_0","-E0_0","141.77","196.47","500.00","2.56","2.64","14.34","0.00","0.00","100.00","100.00","658.23","0","1.06","","4","route1"
"20.00","car7","5.00","-E6","-E6_0","-E6_0","","0.00","69.13","-1.00","0.00","8.75","-1.00","5.00","0.00","96.00","-1.00","273.88","0","0.89","end","4","route2"
"20.00","car9","5.00","-E7","-E7_0","-E7_0","","0.00","64.88","-1.00","0.00","8.21","-1.00","5.00","0.00","96.00","-1.00","588.64","0","0.86","end","4","route1"
"20.00","car3","0.00","-E7","-E7_0","-E7_0","","0.00","121.76","-1.00","0.00","11.53","-1.00","0.00","0.00","101.00","-1.00","647.64","0","1.08","end","4","route1"
"20.00","car8","20.00","E0","E0_0","E0_0","","0.00","0.00","-1.00","0.00","0.00","-1.00","20.00","0.00","81.00","-1.00","566.07","0","0.94","end","4","route0"
"20.00","car6","15.00","E0","E0_0","E0_0","","0.00","9.09","-1.00","0.00","3.01","-1.00","15.00","0.00","86.00","-1.00","584.79","0","1.05","end","4","route0"
"20.00","car5","10.00","E0","E0_0","E0_0","","0.00","33.87","-1.00","0.00","6.26","-1.00","10.00","0.00","91.00","-1.00","575.99","0","0.83","end","4","route0"
"20.00","car4","5.00","E0","E0_0","E0_0","","0.00","74.21","-1.00","0.00","9.32","-1.00","5.00","0.00","96.00","-1.00","625.27","0","1.03","end","4","route0"
"20.00","car2","0.00","E0","E0_0","E0_1","","0.00","128.05","-1.00","0.00","12.55","-1.00","0.00","0.00","101.00","-1.00","636.17","0","1.01","end","4","route0"
"21.00","car1","0.00","-E12","-E6_0","-E12_0","","0.00","5.79","-1.00","0.00","2.25","-1.00","0.00","0.00","101.00","-1.00","296.05","0","0.94","end","4","route2"
"21.00","car0","0.00","-E12","-E12_0","-E12_0","-E0_0","141.77","199.03","500.00","2.56","2.56","14.34","0.00","0.00","100.00","100.00","658.23","0","1.06","","4","route1"
"21.00","car7","5.00","-E6","-E6_0","-E6_0","","0.00","78.47","-1.00","0.00","9.34","-1.00","5.00","0.00","96.00","-1.00","273.88","0","0.89","end","4","route2"
"21.00","car9","5.00","-E7","-E7_0","-E7_0","","0.00","73.81","-1.00","0.00","8.92","-1.00","5.00","0.00","96.00","-1.00","588.64","0","0.86","end","4","route1"
