"time","carID","edgeID","laneID","pos","speed"
"11.00","car0","E12","E12_0","177.18","2.93"
"11.00","car5","E4","E4_0","19.66","5.12"
"11.00","car8","E4","E4_0","87.28","10.38"
"11.00","car6","E7","E7_0","145.28","14.19"
"12.00","car9","-E0","-E0_0","108.48","11.44"
"12.00","car1","-E7","-E7_0","44.36","6.55"
"12.00","car7","E0","E0_0","48.36","7.43"
"12.00","car0","E12","E12_0","179.78","2.60"
"12.00","car5","E4","E4_0","25.51","5.84"
"12.00","car8","E4","E4_0","98.10","10.82"
"12.00","car6","E7","E7_0","159.57","14.29"
"13.00","car9","-E0","-E0_0","120.16","11.68"
"13.00","car1","-E7","-E7_0","51.35","6.99"
"13.00","car7","E0","E0_0","56.37","8.01"
"13.00","car0","E12","E12_0","182.70","2.92"
"13.00","car5","E4","E4_0","32.10","6.59"
"13.00","car8","E4","E4_0","109.44","11.34"
"13.00","car6","E7","E7_0","173.96","14.38"
"14.00","car9","-E0","-E0_0","131.95","11.80"
"14.00","car1","-E7","-E7_0","58.89","7.54"
"14.00","car7","E0","E0_0","64.86","8.49"
"14.00","car0","E12","E12_0","185.47","2.76"
"14.00","car5","E4","E4_0","39.46","7.37"
"14.00","car8","E4","E4_0","121.23","11.79"
"14.00","car6","E7","E7_0","188.23","14.28"
"15.00","car9","-E0","-E0_0","143.83","11.88"
"15.00","car1","-E7","-E7_0","67.03","8.15"
"15.00","car7","E0","E0_0","73.98","9.12"
"15.00","car0","E12","E12_0","188.31","2.85"
"15.00","car5","E4","E4_0","47.55","8.08"
"15.00","car8","E4","E4_0","133.68","12.45"
"15.00","car6","E7","E7_0","202.74","14.51"
"16.00","car9","-E0","-E0_0","155.38","11.55"
"16.00","car1","-E7","-E7_0","75.97","8.94"
"16.00","car7","E0","E0_0","83.64","9.66"
"16.00","car0","E12","E12_0","191.21","2.90"
"16.00","car5","E4","E4_0","56.27","8.72"
"16.00","car8","E4","E4_0","146.69","13.02"
"16.00","car6","E7","E7_0","216.89","14.15"
"17.00","car9","-E0","-E0_0","167.16","11.77"
"17.00","car1","-E7","-E7_0","85.46","9.48"
"17.00","car7","E0","E0_1","93.76","10.12"
"17.00","car0","E12","E12_0","194.10","2.89"
"17.00","car5","E4","E4_0","65.44","9.16"
"17.00","car8","E4","E4_0","159.39","12.70"
"17.00","car6","E7","E7_0","231.11","14.22"
"18.00","car9","-E0","-E0_0","178.78","11.63"
"18.00","car1","-E7","-E7_0","95.61","10.15"
"18.00","car7","E0","E0_1","104.56","10.80"
"18.00","car0","E12","E12_0","196.88","2.78"
"18.00","car5","E4","E4_0","75.15","9.72"
"18.00","car8","E4","E4_0","172.38","12.99"
"18.00","car6","E7","E7_0","245.37","14.26"
"19.00","car9","-E0","-E0_0","190.67","11.88"
"19.00","car1","-E7","-E7_0","106.31","10.70"
"19.00","car7","E0","E0_1","116.14","11.58"
"19.00","car0","E12","E12_0","199.50","2.62"
"19.00","car5","E4","E4_0","85.61","10.46"
"19.00","car8","E4","E4_0","185.15","12.77"
"19.00","car6","E7","E7_0","259.62","14.25"
"20.00","car9","-E0","-E0_0","202.37","11.70"
"20.00","car1","-E7","-E7_0","117.63","11.33"
"20.00","car7","E0","E0_1","128.37","12.23"
"20.00","car0","E12","E12_0","202.25","2.75"
"20.00","car5","E4","E4_0","96.62","11.00"
"20.00","car8","E4","E4_0","197.91","12.76"
"20.00","car6","E7","E7_0","273.90","14.28"
"21.00","car9","-E0","-E0_0","214.15","11.78"
"21.00","car1","-E7","-E7_0","129.44","11.81"
"21.00","car7","E0","E0_1","140.58","12.21"
"21.00","car0","E12","E12_0","204.81","2.56"
"21.00","car5","E4","E4_0","108.03","11.42"
"21.00","car8","E7","E7_0","10.74","12.83"
"21.00","car6","E7","E7_0","288.22","14.32"
"22.00","car9","-E0","-E0_0","225.79","11.65"
"22.00","car1","-E7","-E7_0","141.99","12.55"
"22.00","car7","E0","E0_1","152.80","12.22"
"22.00","car0","E12","E12_0","207.44","2.63"
"22.00","car5","E4","E4_0","119.26","11.23"
"22.00","car8","E7","E7_0","23.42","12.69"
"23.00","car9","-E0","-E0_0","237.32","11.53"
"23.00","car1","-E7","-E7_0","154.76","12.77"
"23.00","car7","E0","E0_1","164.86","12.06"
"23.00","car0","E12","E12_0","210.07","2.63"
"23.00","car5","E4","E4_0","130.58","11.32"
"23.00","car8","E7","E7_0","36.06","12.64"
"24.00","car9","-E0","-E0_0","248.89","11.57"
"24.00","car1","-E7","-E7_0","167.59","12.82"
"24.00","car7","E0","E0_1","176.79","11.92"
"24.00","car0","E12","E12_0","212.68","2.61"
"24.00","car5","E4","E4_0","142.08","11.50"
"24.00","car8","E7","E7_0","48.92","12.86"
"25.00","car9","-E0","-E0_0","260.44","11.55"
"25.00","car1","-E7","-E7_0","180.54","12.95"
"25.00","car7","E0","E0_1","188.83","12.04"
"25.00","car0","E12","E12_0","215.63","2.94"
"25.00","car5","E4","E4_0","153.31","11.23"
"25.00","car8","E7","E7_0","61.71","12.79"
"26.00","car9","-E0","-E0_0","272.18","11.74"
"26.00","car1","-E7","-E7_0","193.29","12.76"
"26.00","car7","E0","E0_1","200.76","11.93"
"26.00","car0","E12","E12_0","218.53","2.90"
"26.00","car5","E4","E4_0","164.81","11.50"
"26.00","car8","E7","E7_0","74.68","12.97"
"27.00","car9","-E0","-E0_0","283.87","11.68"
"27.00","car1","-E7","-E7_0","205.96","12.66"
"27.00","car7","E0","E0_1","212.93","12.16"
"27.00","car0","E12","E12_0","221.13","2.60"
"27.00","car5","E4","E4_0","176.15","11.34"
"27.00","car8","E7","E7_0","87.54","12.87"
"28.00","car9","-E0","-E0_0","295.68","11.81"
"28.00","car1","-E7","-E7_0","218.63","12.68"
"28.00","car7","E0","E0_1","225.12","12.20"
"28.00","car0","E12","E12_0","224.01","2.88"
"28.00","car5","E4","E4_0","187.53","11.37"
"28.00","car8","E7","E7_0","100.29","12.74"
"29.00","car9","-E0","-E0_0","307.57","11.89"
"29.00","car1","-E7","-E7_1","231.48","12.85"
"29.00","car7","E0","E0_1","237.29","12.17"
"29.00","car0","E12","E12_0","226.64","2.63"
"29.00","car5","E4","E4_0","198.98","11.45"
"29.00","car8","E7","E7_0","113.05","12.76"
"30.00","car9","-E0","-E0_0","319.35","11.78"
"30.00","car1","-E7","-E7_1","244.46","12.98"
"30.00","car7","E0","E0_2","249.43","12.14"
"30.00","car0","E12","E12_0","229.47","2.84"
"30.00","car5","E7","E7_0","10.45","11.47"
"30.00","car8","E7","E7_0","125.73","12.69"
"31.00","car9","-E0","-E0_0","330.94","11.60"
"31.00","car1","-E7","-E7_1","257.14","12.68"
"31.00","car7","E0","E0_2","261.49","12.06"
"31.00","car0","E12","E12_0","232.18","2.70"
"31.00","car5","E7","E7_0","21.88","11.43"
"31.00","car8","E7","E7_0","138.60","12.87"
"32.00","car9","-E0","-E0_0","342.78","11.84"
"32.00","car1","-E7","-E7_1","270.12","12.98"
"32.00","car7","E0","E0_2","273.60","12.11"
"32.00","car0","E12","E12_0","235.08","2.91"
"32.00","car5","E7","E7_0","33.20","11.32"
"32.00","car8","E7","E7_0","151.57","12.96"
"33.00","car9","-E0","-E0_0","354.30","11.52"
"33.00","car1","-E7","-E7_1","283.01","12.89"
"33.00","car7","E0","E0_2","285.64","12.04"
"33.00","car0","E12","E12_0","237.74","2.66"
"33.00","car5","E7","E7_0","44.44","11.24"
"33.00","car8","E7","E7_0","164.38","12.82"
"34.00","car9","-E0","-E0_0","366.19","11.89"
"34.00","car1","-E7","-E7_1","295.79","12.78"
"34.00","car7","E0","E0_2","297.73","12.09"
"34.00","car0","E12","E12_0","240.42","2.67"
"34.00","car5","E7","E7_0","55.97","11.53"
"34.00","car8","E7","E7_0","177.03","12.64"
"35.00","car9","-E0","-E0_0","377.82","11.63"
"35.00","car1","-E4","-E4_2","8.81","13.02"
"35.00","car7","E0","E0_2","309.90","12.18"
"35.00","car0","E12","E12_0","242.98","2.57"
"35.00","car5","E7","E7_0","67.45","11.48"
"35.00","car8","E7","E7_0","189.71","12.68"
"36.00","car9","-E0","-E0_0","389.59","11.77"
"36.00","car1","-E4","-E4_2","21.66","12.85"
"36.00","car7","E0","E0_2","322.16","12.26"
"36.00","car0","E12","E12_0","245.59","2.60"
"36.00","car5","E7","E7_0","78.90","11.45"
"36.00","car8","E7","E7_0","202.38","12.67"
"37.00","car9","-E0","-E0_0","401.44","11.85"
"37.00","car1","-E4","-E4_2","34.46","12.79"
"37.00","car7","E0","E0_2","334.16","11.99"
"37.00","car0","E12","E12_0","248.44","2.86"
"37.00","car5","E7","E7_0","90.29","11.39"
"37.00","car8","E7","E7_0","215.03","12.65"
"38.00","car9","-E0","-E0_0","413.29","11.85"
"38.00","car1","-E4","-E4_2","47.16","12.70"
"38.00","car7","E0","E0_2","346.46","12.30"
"38.00","car0","E12","E12_0","251.24","2.79"
"38.00","car5","E7","E7_0","101.57","11.28"
"38.00","car8","E7","E7_0","227.71","12.68"
"39.00","car9","-E0","-E0_0","425.03","11.74"
"39.00","car1","-E4","-E4_2","60.14","12.98"
"39.00","car7","E0","E0_2","358.64","12.19"
"39.00","car0","E12","E12_0","254.13","2.89"
"39.00","car5","E7","E7_0","112.74","11.17"
"39.00","car8","E7","E7_0","240.73","13.02"
"40.00","car9","-E0","-E0_0","436.55","11.52"
"40.00","car1","-E4","-E4_2","72.82","12.68"
"40.00","car7","E0","E0_2","370.56","11.92"
"40.00","car0","E12","E12_0","256.91","2.78"
"40.00","car5","E7","E7_0","124.28","11.54"
"40.00","car8","E7","E7_0","253.51","12.78"
"41.00","car9","-E0","-E0_0","448.35","11.80"
"41.00","car1","-E4","-E4_2","85.60","12.78"
"41.00","car7","E0","E0_2","382.64","12.08"
"41.00","car0","E12","E12_0","259.65","2.74"
"41.00","car5","E7","E7_0","135.66","11.37"
"41.00","car8","E7","E7_0","266.49","12.98"
"42.00","car9","-E0","-E0_0","460.16","11.81"
"42.00","car1","-E4","-E4_2","98.27","12.67"
"42.00","car7","E0","E0_2","394.85","12.21"
"42.00","car0","E12","E12_0","262.43","2.77"
"42.00","car5","E7","E7_0","147.03","11.37"
"42.00","car8","E7","E7_0","279.48","12.99"
"43.00","car9","-E0","-E0_0","471.99","11.84"
"43.00","car1","-E4","-E4_2","111.09","12.83"
"43.00","car7","E0","E0_2","407.12","12.27"
"43.00","car0","E12","E12_0","265.12","2.69"
"43.00","car5","E7","E7_0","158.22","11.20"
"43.00","car8","E7","E7_0","292.49","13.02"
"44.00","car9","-E0","-E0_0","483.67","11.67"
"44.00","car1","-E4","-E4_2","123.99","12.90"
"44.00","car7","E0","E0_2","419.30","12.18"
"44.00","car0","E12","E12_0","267.94","2.83"
"44.00","car5","E7","E7_0","169.37","11.15"
"45.00","car9","-E0","-E0_0","495.47","11.81"
"45.00","car1","-E4","-E4_2","136.69","12.70"
"45.00","car7","E0","E0_2","431.49","12.20"
"45.00","car0","E12","E12_0","270.54","2.60"
"45.00","car5","E7","E7_0","180.64","11.27"
"46.00","car1","-E4","-E4_2","149.38","12.69"
"46.00","car7","E0","E0_2","443.61","12.11"
"46.00","car0","E12","E12_0","273.13","2.58"
"46.00","car5","E7","E7_0","191.94","11.30"
"47.00","car1","-E4","-E4_2","162.32","12.94"
"47.00","car7","E0","E0_2","455.69","12.09"
"47.00","car0","E12","E12_0","276.04","2.91"
"47.00","car5","E7","E7_0","203.10","11.16"
"48.00","car1","-E4","-E4_2","175.17","12.86"
"48.00","car7","E0","E0_2","467.61","11.92"
"48.00","car0","E12","E12_0","278.84","2.81"
"48.00","car5","E7","E7_0","214.56","11.46"
"49.00","car1","-E4","-E4_2","187.83","12.66"
"49.00","car7","E0","E0_2","479.66","12.05"
"49.00","car0","E12","E12_0","281.61","2.77"
"49.00","car5","E7","E7_0","225.79","11.23"
"50.00","car1","-E4","-E4_2","195.98","8.16"
"50.00","car7","E0","E0_2","490.60","10.94"
"50.00","car0","E12","E12_0","284.48","2.87"
"50.00","car5","E7","E7_0","237.12","11.32"
"51.00","car1","-E4","-E4_2","199.75","3.76"
"51.00","car7","E0","E0_2","497.15","6.56"
"51.00","car0","E12","E12_0","287.28","2.80"
"51.00","car5","E7","E7_0","248.64","11.52"
"52.00","car1","-E12","-E12_2","2.14","2.39"
"52.00","car7","E0","E0_2","499.92","2.76"
"52.00","car0","E12","E12_0","289.84","2.57"
"52.00","car5","E7","E7_0","259.94","11.30"
"53.00","car1","-E12","-E12_2","4.39","2.25"
"53.00","car0","E12","E12_0","292.58","2.74"
"53.00","car7","E12","E12_2","2.28","2.37"
"53.00","car5","E7","E7_0","271.46","11.52"
"54.00","car1","-E12","-E12_2","7.00","2.61"
"54.00","car0","E12","E12_0","295.39","2.81"
"54.00","car7","E12","E12_2","4.56","2.28"
"54.00","car5","E7","E7_0","282.76","11.30"
"55.00","car1","-E12","-E12_2","9.48","2.48"
"55.00","car0","E12","E12_0","298.07","2.68"
"55.00","car7","E12","E12_2","6.66","2.10"
"55.00","car5","E7","E7_0","294.14","11.38"
"56.00","car1","-E12","-E12_2","12.03","2.55"
"56.00","car7","E12","E12_2","9.07","2.41"
"56.00","car0","E4","E4_0","0.85","2.78"
"57.00","car1","-E12","-E12_1","14.47","2.43"
"57.00","car7","E12","E12_2","11.35","2.28"
"57.00","car0","E4","E4_0","4.05","3.20"
"58.00","car1","-E12","-E12_1","16.90","2.43"
"58.00","car7","E12","E12_1","13.73","2.37"
"58.00","car0","E4","E4_0","7.72","3.68"
"59.00","car1","-E12","-E12_1","19.31","2.41"
"59.00","car7","E12","E12_1","15.93","2.21"
"59.00","car0","E4","E4_0","12.02","4.29"
"60.00","car1","-E12","-E12_1","21.90","2.60"
"60.00","car7","E12","E12_1","18.36","2.43"
"60.00","car0","E4","E4_0","16.86","4.85"
"61.00","car1","-E12","-E12_1","24.24","2.34"
"61.00","car7","E12","E12_1","20.62","2.26"
"61.00","car0","E4","E4_0","22.36","5.50"
"62.00","car1","-E12","-E12_1","26.49","2.25"
"62.00","car7","E12","E12_1","23.04","2.41"
"62.00","car0","E4","E4_0","28.49","6.12"
"63.00","car1","-E12","-E12_0","28.82","2.33"
"63.00","car7","E12","E12_1","25.14","2.10"
"63.00","car0","E4","E4_0","35.12","6.64"
"64.00","car1","-E12","-E12_0","31.34","2.53"
"64.00","car7","E12","E12_0","27.23","2.10"
"64.00","car0","E4","E4_0","42.51","7.38"
"65.00","car1","-E12","-E12_0","33.60","2.25"
"65.00","car7","E12","E12_0","29.66","2.43"
"65.00","car0","E4","E4_0","50.57","8.07"
"66.00","car1","-E12","-E12_0","36.16","2.56"
"66.00","car7","E12","E12_0","31.82","2.16"
"66.00","car0","E4","E4_0","59.27","8.70"
"67.00","car1","-E12","-E12_0","38.54","2.38"
"67.00","car7","E12","E12_0","34.27","2.46"
"67.00","car0","E4","E4_0","68.44","9.16"
"68.00","car1","-E12","-E12_0","41.06","2.52"
"68.00","car7","E12","E12_0","36.34","2.07"
"68.00","car0","E4","E4_0","78.24","9.80"
"69.00","car1","-E12","-E12_0","43.51","2.45"
"69.00","car7","E12","E12_0","38.77","2.42"
"69.00","car0","E4","E4_0","88.81","10.57"
"70.00","car1","-E12","-E12_0","45.76","2.25"
"70.00","car7","E12","E12_0","41.11","2.34"
"70.00","car0","E4","E4_0","100.02","11.21"
"71.00","car1","-E12","-E12_0","48.11","2.35"
"71.00","car7","E12","E12_0","43.26","2.15"
"71.00","car0","E4","E4_0","111.89","11.87"
"72.00","car1","-E12","-E12_0","50.37","2.26"
"72.00","car7","E12","E12_0","45.48","2.22"
"72.00","car0","E4","E4_0","124.42","12.53"
"73.00","car1","-E12","-E12_0","52.64","2.27"
"73.00","car7","E12","E12_0","47.69","2.21"
"73.00","car0","E4","E4_0","137.58","13.16"
"74.00","car1","-E12","-E12_0","54.93","2.29"
"74.00","car7","E12","E12_0","50.00","2.31"
"74.00","car0","E4","E4_0","151.48","13.90"
"75.00","car1","-E12","-E12_0","57.48","2.55"
"75.00","car7","E12","E12_0","52.17","2.17"
"75.00","car0","E4","E4_0","165.82","14.33"
"76.00","car1","-E12","-E12_0","59.95","2.47"
"76.00","car7","E12","E12_0","54.50","2.32"
"76.00","car0","E4","E4_0","180.21","14.39"
"77.00","car1","-E12","-E12_0","62.38","2.43"
"77.00","car7","E12","E12_0","56.78","2.29"
"77.00","car0","E4","E4_0","194.85","14.64"
"78.00","car1","-E12","-E12_0","64.74","2.35"
"78.00","car7","E12","E12_0","59.18","2.40"
"78.00","car0","E7","E7_0","9.17","14.32"
"79.00","car1","-E12","-E12_0","67.33","2.59"
"79.00","car7","E12","E12_0","61.32","2.14"
"79.00","car0","E7","E7_0","23.88","14.71"
"80.00","car1","-E12","-E12_0","69.63","2.30"
"80.00","car7","E12","E12_0","63.76","2.44"
"80.00","car0","E7","E7_0","38.56","14.67"
"81.00","car1","-E12","-E12_0","71.98","2.35"
"81.00","car7","E12","E12_0","66.21","2.46"
"81.00","car0","E7","E7_0","52.96","14.40"
"82.00","car1","-E12","-E12_0","74.45","2.46"
"82.00","car7","E12","E12_0","68.30","2.08"
"82.00","car0","E7","E7_0","67.53","14.57"
"83.00","car1","-E12","-E12_0","76.75","2.30"
"83.00","car7","E12","E12_0","70.62","2.33"
"83.00","car0","E7","E7_0","81.90","14.37"
"84.00","car1","-E12","-E12_0","79.16","2.41"
"84.00","car7","E12","E12_0","72.92","2.30"
"84.00","car0","E7","E7_0","96.28","14.37"
"85.00","car1","-E12","-E12_0","81.38","2.22"
"85.00","car7","E12","E12_0","75.12","2.20"
"85.00","car0","E7","E7_0","110.97","14.70"
"86.00","car1","-E12","-E12_0","83.63","2.25"
"86.00","car7","E12","E12_0","77.31","2.18"
"86.00","car0","E7","E7_0","125.67","14.69"
"87.00","car1","-E12","-E12_0","85.93","2.30"
"87.00","car7","E12","E12_0","79.70","2.40"
"87.00","car0","E7","E7_0","140.34","14.67"
"88.00","car1","-E12","-E12_0","88.36","2.44"
"88.00","car7","E12","E12_0","81.92","2.22"
"88.00","car0","E7","E7_0","154.95","14.61"
"89.00","car1","-E12","-E12_0","90.78","2.42"
"89.00","car7","E12","E12_0","84.03","2.11"
"89.00","car0","E7","E7_0","169.53","14.58"
"90.00","car1","-E12","-E12_0","93.24","2.46"
"90.00","car7","E12","E12_0","86.14","2.11"
"90.00","car0","E7","E7_0","183.89","14.36"
"91.00","car1","-E12","-E12_0","95.66","2.42"
"91.00","car7","E12","E12_0","88.29","2.15"
"91.00","car0","E7","E7_0","198.24","14.35"
"92.00","car1","-E12","-E12_0","97.92","2.25"
"92.00","car7","E12","E12_0","90.73","2.44"
"92.00","car0","E7","E7_0","212.87","14.62"
"93.00","car1","-E12","-E12_0","100.40","2.49"
"93.00","car7","E12","E12_0","93.19","2.46"
"93.00","car0","E7","E7_0","227.40","14.54"
"94.00","car1","-E12","-E12_0","102.81","2.41"
"94.00","car7","E12","E12_0","95.51","2.33"
"94.00","car0","E7","E7_0","241.86","14.46"
"95.00","car1","-E12","-E12_0","105.05","2.24"
"95.00","car7","E12","E12_0","97.60","2.08"
"95.00","car0","E7","E7_0","256.22","14.36"
"96.00","car1","-E12","-E12_0","107.48","2.42"
"96.00","car7","E12","E12_0","99.66","2.07"
"96.00","car0","E7","E7_0","270.90","14.68"
"97.00","car1","-E12","-E12_0","110.06","2.59"
"97.00","car7","E12","E12_0","101.74","2.08"
"97.00","car0","E7","E7_0","285.53","14.64"
"98.00","car1","-E12","-E12_0","112.62","2.56"
"98.00","car7","E12","E12_0","104.08","2.34"
"99.00","car1","-E12","-E12_0","115.00","2.38"
"99.00","car7","E12","E12_0","106.24","2.16"
"100.00","car1","-E12","-E12_0","117.31","2.31"
"100.00","car7","E12","E12_0","108.37","2.12"
