"time","carID","edgeID","laneID","pos","speed"
"36.00","car2","E0","E0_2","215.67","13.84"
"36.00","car1","E0","E0_2","271.60","12.92"
"36.00","car0","E0","E0_2","358.50","14.60"
"37.00","car7","E0","E0_0","2.30","1.53"
"37.00","car6","E0","E0_0","16.88","4.17"
"37.00","car5","E0","E0_0","44.50","6.71"
"37.00","car4","E0","E0_1","92.36","10.18"
"37.00","car3","E0","E0_1","162.75","14.25"
"37.00","car2","E0","E0_2","229.44","13.78"
"37.00","car1","E0","E0_2","284.24","12.65"
"37.00","car0","E0","E0_2","373.01","14.50"
"38.00","car7","E0","E0_0","4.36","2.07"
"38.00","car6","E0","E0_0","21.47","4.60"
"38.00","car5","E0","E0_0","51.78","7.29"
"38.00","car4","E0","E0_1","103.24","10.88"
"38.00","car3","E0","E0_2","177.79","15.03"
"38.00","car2","E0","E0_2","243.39","13.95"
"38.00","car1","E0","E0_2","296.93","12.69"
"38.00","car0","E0","E0_2","387.42","14.41"
"39.00","car7","E0","E0_0","7.08","2.72"
"39.00","car6","E0","E0_0","26.85","5.37"
"39.00","car5","E0","E0_0","59.54","7.76"
"39.00","car4","E0","E0_1","114.86","11.62"
"39.00","car3","E0","E0_2","192.80","15.02"
"39.00","car2","E0","E0_2","257.12","13.72"
"39.00","car1","E0","E0_2","309.71","12.78"
"39.00","car0","E0","E0_2","402.04","14.63"
"40.00","car8","E0","E0_0","0.00","0.00"
"40.00","car7","E0","E0_0","10.41","3.33"
"40.00","car6","E0","E0_0","32.90","6.05"
"40.00","car5","E0","E0_0","67.93","8.38"
"40.00","car4","E0","E0_1","127.04","12.18"
"40.00","car3","E0","E0_2","207.65","14.85"
"40.00","car2","E0","E0_2","270.96","13.85"
"40.00","car1","E0","E0_2","322.72","13.00"
"40.00","car0","E0","E0_2","416.54","14.50"
"41.00","car8","E0","E0_0","0.48","0.48"
"41.00","car7","E0","E0_0","14.22","3.81"
"41.00","car6","E0","E0_0","39.73","6.83"
"41.00","car5","E0","E0_1","77.03","9.11"
"41.00","car4","E0","E0_1","139.93","12.89"
"41.00","car3","E0","E0_2","222.51","14.86"
"41.00","car2","E0","E0_2","284.75","13.78"
"41.00","car1","E0","E0_2","335.48","12.76"
"41.00","car0","E0","E0_2","431.10","14.56"
"42.00","car8","E0","E0_0","1.50","1.02"
"42.00","car7","E0","E0_0","18.73","4.51"
"42.00","car6","E0","E0_0","47.07","7.34"
"42.00","car5","E0","E0_1","86.57","9.53"
"42.00","car4","E0","E0_1","153.58","13.65"
"42.00","car3","E0","E0_2","237.32","14.80"
"42.00","car2","E0","E0_2","298.48","13.73"
"42.00","car1","E0","E0_2","348.34","12.86"
"42.00","car0","E0","E0_2","445.80","14.71"
"43.00","car8","E0","E0_0","3.10","1.60"
"43.00","car7","E0","E0_0","23.71","4.99"
"43.00","car6","E0","E0_0","55.01","7.94"
"43.00","car5","E0","E0_1","96.53","9.96"
"43.00","car4","E0","E0_1","167.78","14.20"
"43.00","car3","E0","E0_2","252.07","14.76"
"43.00","car2","E0","E0_2","312.43","13.95"
"43.00","car1","E0","E0_2","360.99","12.65"
"43.00","car0","E0","E0_2","460.47","14.67"
"44.00","car8","E0","E0_0","5.23","2.13"
"44.00","car7","E0","E0_0","29.43","5.71"
"44.00","car6","E0","E0_0","63.54","8.53"
"44.00","car5","E0","E0_1","107.10","10.57"
"44.00","car4","E0","E0_2","182.04","14.25"
"44.00","car3","E0","E0_2","266.98","14.90"
"44.00","car2","E0","E0_2","326.31","13.88"
"44.00","car1","E0","E0_2","373.82","12.82"
"44.00","car0","E0","E0_2","474.87","14.41"
"45.00","car9","E0","E0_0","0.00","0.00"
"45.00","car8","E0","E0_0","7.99","2.76"
"45.00","car7","E0","E0_0","35.62","6.20"
"45.00","car6","E0","E0_1","72.56","9.02"
"45.00","car5","E0","E0_1","118.27","11.16"
"45.00","car4","E0","E0_2","196.29","14.25"
"45.00","car3","E0","E0_2","281.90","14.92"
"45.00","car2","E0","E0_2","340.27","13.97"
"45.00","car1","E0","E0_2","386.75","12.94"
"45.00","car0","E0","E0_2","487.52","12.65"
"46.00","car9","E0","E0_0","0.39","0.39"
"46.00","car8","E0","E0_0","11.49","3.50"
"46.00","car7","E0","E0_0","42.38","6.75"
"46.00","car6","E0","E0_1","82.28","9.72"
"46.00","car5","E0","E0_1","129.68","11.42"
"46.00","car4","E0","E0_2","210.31","14.02"
"46.00","car3","E0","E0_2","296.59","14.69"
"46.00","car2","E0","E0_2","354.28","14.01"
"46.00","car1","E0","E0_2","399.65","12.89"
"46.00","car0","E0","E0_2","495.86","8.34"
"47.00","car9","E0","E0_0","1.47","1.08"
"47.00","car8","E0","E0_0","15.58","4.09"
"47.00","car7","E0","E0_0","49.82","7.44"
"47.00","car6","E0","E0_1","92.50","10.22"
"47.00","car5","E0","E0_1","141.21","11.53"
"47.00","car4","E0","E0_2","224.37","14.06"
"47.00","car3","E0","E0_2","311.58","14.99"
"47.00","car2","E0","E0_2","368.17","13.90"
"47.00","car1","E0","E0_2","412.59","12.95"
"47.00","car0","E0","E0_2","499.99","4.13"
"48.00","car9","E0","E0_0","3.27","1.80"
"48.00","car8","E0","E0_0","20.21","4.63"
"48.00","car7","E0","E0_0","58.03","8.21"
"48.00","car6","E0","E0_1","103.39","10.90"
"48.00","car5","E0","E0_1","152.66","11.45"
"48.00","car4","E0","E0_2","238.57","14.21"
"48.00","car3","E0","E0_2","326.46","14.88"
"48.00","car2","E0","E0_2","381.94","13.76"
"48.00","car1","E0","E0_2","425.53","12.94"
"48.00","car0","E12","E12_2","2.70","2.71"
"49.00","car9","E0","E0_0","5.81","2.54"
"49.00","car8","E0","E0_0","25.25","5.04"
"49.00","car7","E0","E0_0","66.91","8.88"
"49.00","car6","E0","E0_1","115.06","11.67"
"49.00","car5","E0","E0_1","163.89","11.23"
"49.00","car4","E0","E0_2","252.65","14.08"
"49.00","car3","E0","E0_2","341.49","15.03"
"49.00","car2","E0","E0_2","395.75","13.81"
"49.00","car1","E0","E0_2","438.36","12.83"
"49.00","car0","E12","E12_2","5.46","2.76"
"50.00","car9","E0","E0_0","9.00","3.19"
"50.00","car8","E0","E0_0","31.04","5.79"
"50.00","car7","E0","E0_1","76.35","9.44"
"50.00","car6","E0","E0_1","127.25","12.18"
"50.00","car5","E0","E0_1","175.12","11.24"
"50.00","car4","E0","E0_2","266.73","14.08"
"50.00","car3","E0","E0_2","356.25","14.77"
"50.00","car2","E0","E0_2","409.41","13.66"
"50.00","car1","E0","E0_2","451.22","12.86"
"50.00","car0","E12","E12_2","8.05","2.59"
"51.00","car9","E0","E0_0","12.65","3.65"
"51.00","car8","E0","E0_0","37.58","6.54"
"51.00","car7","E0","E0_1","86.26","9.91"
"51.00","car6","E0","E0_1","140.16","12.92"
"51.00","car5","E0","E0_1","186.47","11.34"
"51.00","car4","E0","E0_2","280.81","14.08"
"51.00","car3","E0","E0_2","371.15","14.89"
"51.00","car2","E0","E0_2","423.38","13.97"
"51.00","car1","E0","E0_2","464.22","13.00"
"51.00","car0","E12","E12_2","10.94","2.89"
"52.00","car9","E0","E0_0","16.78","4.14"
"52.00","car8","E0","E0_0","44.67","7.09"
"52.00","car7","E0","E0_1","96.64","10.38"
"52.00","car6","E0","E0_1","153.82","13.66"
"52.00","car5","E0","E0_1","197.90","11.43"
"52.00","car4","E0","E0_2","294.75","13.94"
"52.00","car3","E0","E0_2","385.93","14.79"
"52.00","car2","E0","E0_2","437.19","13.81"
"52.00","car1","E0","E0_2","477.13","12.91"
"52.00","car0","E12","E12_2","13.71","2.76"
"53.00","car9","E0","E0_0","21.55","4.77"
"53.00","car8","E0","E0_0","52.25","7.58"
"53.00","car7","E0","E0_1","107.64","11.00"
"53.00","car6","E0","E0_1","167.98","14.16"
"53.00","car5","E0","E0_1","209.26","11.36"
"53.00","car4","E0","E0_2","308.88","14.13"
"53.00","car3","E0","E0_2","400.86","14.93"
"53.00","car2","E0","E0_2","451.13","13.94"
"53.00","car1","E0","E0_2","488.86","11.73"
"53.00","car0","E12","E12_1","16.56","2.86"
"54.00","car9","E0","E0_0","26.91","5.35"
"54.00","car8","E0","E0_0","60.52","8.27"
"54.00","car7","E0","E0_1","119.10","11.45"
"54.00","car5","E0","E0_1","220.48","11.22"
"54.00","car6","E0","E0_2","182.35","14.37"
"54.00","car4","E0","E0_2","322.98","14.10"
"54.00","car3","E0","E0_2","415.89","15.03"
"54.00","car2","E0","E0_2","465.14","14.01"
"54.00","car1","E0","E0_2","496.53","7.67"
"54.00","car0","E12","E12_1","19.25","2.69"
"55.00","car9","E0","E0_0","32.94","6.03"
"55.00","car8","E0","E0_1","69.58","9.06"
"55.00","car7","E0","E0_1","131.35","12.25"
"55.00","car6","E0","E0_2","196.84","14.49"
"55.00","car5","E0","E0_2","231.72","11.24"
"55.00","car4","E0","E0_2","337.04","14.06"
"55.00","car3","E0","E0_2","430.83","14.95"
"55.00","car2","E0","E0_2","478.65","13.51"
"55.00","car1","E0","E0_2","499.85","3.32"
"55.00","car0","E12","E12_1","22.16","2.91"
"56.00","car9","E0","E0_0","39.61","6.68"
"56.00","car8","E0","E0_1","79.40","9.82"
"56.00","car7","E0","E0_1","143.52","12.17"
"56.00","car6","E0","E0_2","211.30","14.46"
"56.00","car5","E0","E0_2","242.87","11.15"
"56.00","car4","E0","E0_2","351.20","14.16"
"56.00","car3","E0","E0_2","445.58","14.75"
"56.00","car2","E0","E0_2","487.66","9.01"
"56.00","car0","E12","E12_1","24.91","2.75"
"56.00","car1","E12","E12_2","2.18","2.33"
"57.00","car9","E0","E0_0","46.76","7.15"
"57.00","car8","E0","E0_1","89.89","10.49"
"57.00","car7","E0","E0_1","155.78","12.26"
"57.00","car6","E0","E0_2","225.58","14.28"
"57.00","car5","E0","E0_2","254.16","11.28"
"57.00","car4","E0","E0_2","365.49","14.28"
"57.00","car3","E0","E0_2","460.43","14.84"
"57.00","car2","E0","E0_2","493.29","5.63"
"57.00","car0","E12","E12_1","27.81","2.90"
"57.00","car1","E12","E12_2","4.51","2.33"
"58.00","car9","E0","E0_0","54.54","7.78"
"58.00","car8","E0","E0_1","100.94","11.05"
"58.00","car7","E0","E0_1","167.82","12.04"
"58.00","car6","E0","E0_2","239.75","14.17"
"58.00","car5","E0","E0_2","265.58","11.43"
"58.00","car4","E0","E0_2","379.75","14.27"
"58.00","car3","E0","E0_2","473.56","13.14"
"58.00","car2","E0","E0_2","496.75","3.46"
"58.00","car0","E12","E12_1","30.39","2.58"
"58.00","car1","E12","E12_2","7.02","2.51"
"59.00","car9","E0","E0_0","63.05","8.51"
"59.00","car8","E0","E0_1","112.62","11.68"
"59.00","car7","E0","E0_1","179.87","12.05"
"59.00","car6","E0","E0_2","253.04","13.29"
"59.00","car5","E0","E0_2","276.93","11.34"
"59.00","car4","E0","E0_2","393.67","13.91"
"59.00","car3","E0","E0_2","483.23","9.67"
"59.00","car2","E0","E0_2","499.47","2.71"
"59.00","car0","E12","E12_0","32.97","2.58"
"59.00","car1","E12","E12_2","9.42","2.40"
"60.00","car9","E0","E0_1","72.23","9.18"
"60.00","car8","E0","E0_1","125.09","12.46"
"60.00","car7","E0","E0_1","192.10","12.22"
"60.00","car6","E0","E0_2","265.83","12.79"
"60.00","car5","E0","E0_2","288.20","11.27"
"60.00","car4","E0","E0_2","407.75","14.08"
"60.00","car3","E0","E0_2","489.63","6.39"
"60.00","car0","E12","E12_0","35.85","2.88"
"60.00","car2","E12","E12_1","1.55","2.08"
"60.00","car1","E12","E12_2","11.71","2.30"
"61.00","car9","E0","E0_1","82.15","9.93"
"61.00","car8","E0","E0_1","138.03","12.94"
"61.00","car7","E0","E0_1","204.06","11.97"
"61.00","car6","E0","E0_2","278.24","12.41"
"61.00","car5","E0","E0_2","299.50","11.31"
"61.00","car4","E0","E0_2","421.77","14.02"
"61.00","car3","E0","E0_2","493.76","4.14"
"61.00","car2","E12","E12_0","4.02","2.47"
"61.00","car0","E12","E12_0","38.41","2.56"
"61.00","car1","E12","E12_1","14.19","2.48"
"62.00","car9","E0","E0_1","92.48","10.33"
"62.00","car8","E0","E0_1","150.79","12.76"
"62.00","car7","E0","E0_2","216.24","12.18"
"62.00","car6","E0","E0_2","290.08","11.83"
"62.00","car5","E0","E0_2","310.71","11.21"
"62.00","car4","E0","E0_2","435.89","14.12"
"62.00","car3","E0","E0_2","496.19","2.43"
"62.00","car2","E12","E12_0","6.67","2.65"
"62.00","car0","E12","E12_0","41.11","2.70"
"62.00","car1","E12","E12_1","16.76","2.57"
"63.00","car9","E0","E0_1","103.38","10.89"
"63.00","car8","E0","E0_1","163.62","12.83"
"63.00","car7","E0","E0_2","228.15","11.91"
"63.00","car6","E0","E0_2","301.53","11.46"
"63.00","car5","E0","E0_2","322.05","11.34"
"63.00","car4","E0","E0_2","449.89","14.00"
"63.00","car3","E0","E0_2","499.42","3.23"
"63.00","car2","E12","E12_0","9.47","2.80"
"63.00","car0","E12","E12_0","43.72","2.61"
"63.00","car1","E12","E12_1","19.13","2.37"
"64.00","car9","E0","E0_1","114.97","11.59"
"64.00","car8","E0","E0_1","176.47","12.85"
"64.00","car7","E0","E0_2","240.24","12.09"
"64.00","car6","E0","E0_2","313.37","11.83"
"64.00","car5","E0","E0_2","333.59","11.54"
"64.00","car4","E0","E0_2","464.04","14.15"
"64.00","car2","E12","E12_0","12.24","2.77"
"64.00","car0","E12","E12_0","46.27","2.55"
"64.00","car1","E12","E12_1","21.74","2.61"
"64.00","car3","E12","E12_2","2.20","2.78"
"65.00","car9","E0","E0_1","126.55","11.58"
"65.00","car8","E0","E0_1","189.37","12.90"
"65.00","car7","E0","E0_2","252.30","12.06"
"65.00","car6","E0","E0_2","325.26","11.90"
"65.00","car5","E0","E0_2","344.88","11.28"
"65.00","car4","E0","E0_2","478.28","14.24"
"65.00","car2","E12","E12_0","14.77","2.54"
"65.00","car0","E12","E12_0","49.00","2.73"
"65.00","car1","E12","E12_1","24.22","2.48"
"65.00","car3","E12","E12_2","5.12","2.92"
"66.00","car9","E0","E0_1","138.12","11.58"
"66.00","car8","E0","E0_2","202.28","12.90"
"66.00","car7","E0","E0_2","264.54","12.23"
"66.00","car6","E0","E0_2","336.60","11.33"
"66.00","car5","E0","E0_2","356.11","11.24"
"66.00","car4","E0","E0_2","489.04","10.75"
"66.00","car2","E12","E12_0","17.40","2.62"
"66.00","car0","E12","E12_0","51.82","2.82"
"66.00","car1","E12","E12_1","26.52","2.30"
"66.00","car3","E12","E12_2","8.07","2.96"
"67.00","car9","E0","E0_1","149.89","11.76"
"67.00","car8","E0","E0_2","215.14","12.86"
"67.00","car7","E0","E0_2","276.54","12.00"
"67.00","car6","E0","E0_2","347.84","11.25"
"67.00","car5","E0","E0_2","367.51","11.40"
"67.00","car4","E0","E0_2","496.68","7.64"
"67.00","car2","E12","E12_0","20.20","2.80"
"67.00","car0","E12","E12_0","54.41","2.59"
"67.00","car1","E12","E12_1","28.83","2.31"
"67.00","car3","E12","E12_2","10.71","2.64"
"68.00","car9","E0","E0_1","161.55","11.67"
"68.00","car8","E0","E0_2","227.80","12.66"
"68.00","car7","E0","E0_2","288.50","11.96"
"68.00","car6","E0","E0_2","359.41","11.56"
"68.00","car5","E0","E0_2","378.76","11.25"
"68.00","car4","E0","E0_2","499.92","3.24"
"68.00","car2","E12","E12_0","22.81","2.61"
"68.00","car0","E12","E12_0","57.16","2.76"
"68.00","car1","E12","E12_1","31.16","2.33"
"68.00","car3","E12","E12_2","13.63","2.92"
"69.00","car9","E0","E0_1","173.44","11.89"
"69.00","car8","E0","E0_2","240.68","12.88"
"69.00","car7","E0","E0_2","300.63","12.12"
"69.00","car6","E0","E0_2","370.66","11.25"
"69.00","car5","E0","E0_2","390.20","11.43"
"69.00","car2","E12","E12_0","25.27","2.46"
"69.00","car0","E12","E12_0","60.10","2.93"
"69.00","car1","E12","E12_1","33.66","2.50"
"69.00","car4","E12","E12_2","2.63","2.70"
"69.00","car3","E12","E12_2","16.35","2.72"
"70.00","car9","E0","E0_1","185.33","11.89"
"70.00","car8","E0","E0_2","253.70","13.02"
"70.00","car7","E0","E0_2","312.66","12.03"
"70.00","car6","E0","E0_2","382.12","11.46"
"70.00","car5","E0","E0_2","401.71","11.52"
"70.00","car2","E12","E12_0","27.89","2.62"
"70.00","car0","E12","E12_0","63.02","2.92"
"70.00","car1","E12","E12_1","35.89","2.23"
"70.00","car4","E12","E12_2","5.32","2.69"
"70.00","car3","E12","E12_2","19.02","2.66"
"71.00","car9","E0","E0_1","196.87","11.54"
"71.00","car8","E0","E0_2","266.66","12.96"
"71.00","car7","E0","E0_2","324.95","12.29"
"71.00","car6","E0","E0_2","393.62","11.49"
"71.00","car5","E0","E0_2","413.00","11.29"
"71.00","car2","E12","E12_0","30.66","2.76"
"71.00","car0","E12","E12_0","65.86","2.85"
"71.00","car1","E12","E12_1","38.28","2.39"
"71.00","car4","E12","E12_2","8.07","2.75"
"71.00","car3","E12","E12_2","21.86","2.85"
"72.00","car9","E0","E0_1","208.50","11.64"
"72.00","car8","E0","E0_2","279.56","12.91"
"72.00","car7","E0","E0_2","337.07","12.12"
"72.00","car6","E0","E0_2","405.09","11.47"
"72.00","car5","E0","E0_2","424.38","11.38"
"72.00","car2","E12","E12_0","33.30","2.64"
"72.00","car0","E12","E12_0","68.75","2.89"
"72.00","car3","E12","E12_1","24.72","2.86"
"72.00","car1","E12","E12_1","40.73","2.45"
"72.00","car4","E12","E12_2","10.77","2.70"
"73.00","car9","E0","E0_2","220.26","11.75"
"73.00","car8","E0","E0_2","292.23","12.67"
"73.00","car7","E0","E0_2","349.05","11.98"
"73.00","car6","E0","E0_2","416.29","11.20"
"73.00","car5","E0","E0_2","435.59","11.21"
"73.00","car2","E12","E12_0","35.91","2.61"
"73.00","car0","E12","E12_0","71.37","2.62"
"73.00","car3","E12","E12_1","27.57","2.85"
"73.00","car1","E12","E12_1","43.27","2.54"
"73.00","car4","E12","E12_2","13.45","2.68"
"74.00","car9","E0","E0_2","231.93","11.68"
"74.00","car8","E0","E0_2","305.08","12.84"
"74.00","car7","E0","E0_2","361.00","11.95"
"74.00","car6","E0","E0_2","427.39","11.10"
"74.00","car5","E0","E0_2","446.96","11.37"
"74.00","car2","E12","E12_0","38.40","2.50"
"74.00","car0","E12","E12_0","73.94","2.56"
"74.00","car4","E12","E12_1","16.20","2.75"
"74.00","car3","E12","E12_1","30.44","2.87"
"74.00","car1","E12","E12_1","45.83","2.56"
"75.00","car9","E0","E0_2","243.47","11.53"
"75.00","car8","E0","E0_2","317.89","12.81"
"75.00","car7","E0","E0_2","373.09","12.09"
"75.00","car6","E0","E0_2","438.68","11.29"
"75.00","car5","E0","E0_2","458.26","11.31"
"75.00","car2","E12","E12_0","40.87","2.47"
"75.00","car0","E12","E12_0","76.57","2.63"
"75.00","car4","E12","E12_1","18.72","2.53"
"75.00","car3","E12","E12_1","33.15","2.70"
"75.00","car1","E12","E12_1","48.33","2.50"
"76.00","car9","E0","E0_2","255.07","11.61"
"76.00","car8","E0","E0_2","330.83","12.94"
"76.00","car7","E0","E0_2","385.10","12.01"
"76.00","car6","E0","E0_2","450.23","11.55"
"76.00","car5","E0","E0_2","469.57","11.31"
"76.00","car2","E12","E12_0","43.64","2.76"
"76.00","car0","E12","E12_0","79.51","2.94"
"76.00","car4","E12","E12_1","21.33","2.61"
"76.00","car3","E12","E12_1","35.79","2.64"
"76.00","car1","E12","E12_1","50.58","2.25"
"77.00","car9","E0","E0_2","266.64","11.57"
"77.00","car8","E0","E0_2","343.84","13.01"
"77.00","car7","E0","E0_2","397.36","12.26"
"77.00","car6","E0","E0_2","461.62","11.39"
"77.00","car5","E0","E0_2","481.10","11.53"
"77.00","car2","E12","E12_0","46.38","2.74"
"77.00","car0","E12","E12_0","82.11","2.60"
"77.00","car4","E12","E12_1","23.97","2.63"
"77.00","car3","E12","E12_1","38.61","2.82"
"77.00","car1","E12","E12_1","53.07","2.49"
"78.00","car9","E0","E0_2","278.35","11.71"
"78.00","car8","E0","E0_2","356.68","12.84"
"78.00","car7","E0","E0_2","409.44","12.09"
