"time","carID","depart","edgeID","departLane","laneID","arrivalLane","departPos","pos","arrivalPos","departSpeed","speed","arrivalSpeed","departDelay","waitingTime","duration","arrival","routeLength","rerouteNo","speedFactor","vaporized","HasRun","onRouteAtStart"
"1.00","car2","0.00","E12","E12_0","E12_0","","106.62","109.04","-1.00","2.77","2.42","-1.00","0.00","3.00","101.00","-1.00","324.55","0","1.01","end","2","route0"
"1.00","car0","0.00","E12","E12_0","E12_0","E7_0","146.10","148.98","300.00","2.67","2.88","14.39","0.00","0.00","99.00","99.00","653.90","0","1.06","","2","route0"
"1.00","car7","0.00","E12","E12_1","E12_1","","26.88","29.14","-1.00","2.24","2.26","-1.00","0.00","1.00","101.00","-1.00","217.33","0","0.89","end","2","route0"
"1.00","car5","0.00","E12","E12_1","E12_1","","42.41","44.68","-1.00","2.05","2.27","-1.00","0.00","0.00","101.00","-1.00","211.74","0","0.83","end","2","route0"
"1.00","car1","0.00","E12","E12_1","E12_1","","107.69","110.04","-1.00","2.24","2.35","-1.00","0.00","0.00","101.00","-1.00","345.80","0","0.94","end","2","route0"
"1.00","car9","0.00","E12","E12_2","E12_2","","3.94","5.96","-1.00","2.15","2.02","-1.00","0.00","0.00","101.00","-1.00","218.96","0","0.86","end","2","route0"
"1.00","car3","0.00","E12","E12_2","E12_2","","100.88","103.70","-1.00","2.76","2.82","-1.00","0.00","0.00","101.00","-1.00","530.25","0","1.08","","2","route0"
"2.00","car8","0.00","E12","E12_0","E12_0","","18.13","22.74","-1.00","2.54","2.34","-1.00","0.00","1.00","101.00","-1.00","216.36","0","0.94","end","2","route0"
"2.00","car6","0.00","E12","E12_0","E12_0","","41.17","46.61","-1.00","2.79","2.69","-1.00","0.00","0.00","101.00","-1.00","276.40","0","1.05","end","2","route0"
"2.00","car4","0.00","E12","E12_0","E12_0","","84.40","89.84","-1.00","2.76","2.82","-1.00","0.00","1.00","101.00","-1.00","300.64","0","1.03","end","2","route0"
"2.00","car2","0.00","E12","E12_0","E12_0","","106.62","111.45","-1.00","2.77","2.41","-1.00","0.00","3.00","101.00","-1.00","324.55","0","1.01","end","2","route0"
"2.00","car0","0.00","E12","E12_0","E12_0","E7_0","146.10","151.91","300.00","2.67","2.93","14.39","0.00","0.00","99.00","99.00","653.90","0","1.06","","2","route0"
"2.00","car7","0.00","E12","E12_1","E12_1","","26.88","31.24","-1.00","2.24","2.10","-1.00","0.00","1.00","101.00","-1.00","217.33","0","0.89","end","2","route0"
"2.00","car5","0.00","E12","E12_1","E12_1","","42.41","46.63","-1.00","2.05","1.95","-1.00","0.00","0.00","101.00","-1.00","211.74","0","0.83","end","2","route0"
"2.00","car1","0.00","E12","E12_1","E12_1","","107.69","112.60","-1.00","2.24","2.56","-1.00","0.00","0.00","101.00","-1.00","345.80","0","0.94","end","2","route0"
"2.00","car9","0.00","E12","E12_2","E12_2","","3.94","8.16","-1.00","2.15","2.20","-1.00","0.00","0.00","101.00","-1.00","218.96","0","0.86","end","2","route0"
"2.00","car3","0.00","E12","E12_2","E12_2","","100.88","106.66","-1.00","2.76","2.96","-1.00","0.00","0.00","101.00","-1.00","530.25","0","1.08","","2","route0"
"3.00","car8","0.00","E12","E12_0","E12_0","","18.13","25.16","-1.00","2.54","2.42","-1.00","0.00","1.00","101.00","-1.00","216.36","0","0.94","end","2","route0"
"3.00","car6","0.00","E12","E12_0","E12_0","","41.17","49.51","-1.00","2.79","2.90","-1.00","0.00","0.00","101.00","-1.00","276.40","0","1.05","end","2","route0"
"3.00","car4","0.00","E12","E12_0","E12_0","","84.40","92.34","-1.00","2.76","2.51","-1.00","0.00","1.00","101.00","-1.00","300.64","0","1.03","end","2","route0"
"3.00","car2","0.00","E12","E12_0","E12_0","","106.62","114.08","-1.00","2.77","2.62","-1.00","0.00","3.00","101.00","-1.00","324.55","0","1.01","end","2","route0"
"3.00","car0","0.00","E12","E12_0","E12_0","E7_0","146.10","154.73","300.00","2.67","2.82","14.39","0.00","0.00","99.00","99.00","653.90","0","1.06","","2","route0"
"3.00","car7","0.00","E12","E12_1","E12_1","","26.88","33.47","-1.00","2.24","2.23","-1.00","0.00","1.00","101.00","-1.00","217.33","0","0.89","end","2","route0"
"3.00","car5","0.00","E12","E12_1","E12_1","","42.41","48.90","-1.00","2.05","2.27","-1.00","0.00","0.00","101.00","-1.00","211.74","0","0.83","end","2","route0"
"3.00","car1","0.00","E12","E12_1","E12_1","","107.69","114.87","-1.00","2.24","2.27","-1.00","0.00","0.00","101.00","-1.00","345.80","0","0.94","end","2","route0"
"3.00","car9","0.00","E12","E12_2","E12_2","","3.94","10.26","-1.00","2.15","2.10","-1.00","0.00","0.00","101.00","-1.00","218.96","0","0.86","end","2","route0"
"3.00","car3","0.00","E12","E12_2","E12_2","","100.88","109.58","-1.00","2.76","2.92","-1.00","0.00","0.00","101.00","-1.00","530.25","0","1.08","","2","route0"
"4.00","car8","0.00","E12","E12_0","E12_0","","18.13","27.58","-1.00","2.54","2.42","-1.00","0.00","1.00","101.00","-1.00","216.36","0","0.94","end","2","route0"
"4.00","car6","0.00","E12","E12_0","E12_0","","41.17","52.39","-1.00","2.79","2.88","-1.00","0.00","0.00","101.00","-1.00","276.40","0","1.05","end","2","route0"
"4.00","car4","0.00","E12","E12_0","E12_0","","84.40","94.86","-1.00","2.76","2.52","-1.00","0.00","1.00","101.00","-1.00","300.64","0","1.03","end","2","route0"
"4.00","car2","0.00","E12","E12_0","E12_0","","106.62","116.87","-1.00","2.77","2.79","-1.00","0.00","3.00","101.00","-1.00","324.55","0","1.01","end","2","route0"
"4.00","car0","0.00","E12","E12_0","E12_0","E7_0","146.10","157.48","300.00","2.67","2.75","14.39","0.00","0.00","99.00","99.00","653.90","0","1.06","","2","route0"
"4.00","car7","0.00","E12","E12_1","E12_1","","26.88","35.63","-1.00","2.24","2.15","-1.00","0.00","1.00","101.00","-1.00","217.33","0","0.89","end","2","route0"
"4.00","car5","0.00","E12","E12_1","E12_1","","42.41","51.08","-1.00","2.05","2.18","-1.00","0.00","0.00","101.00","-1.00","211.74","0","0.83","end","2","route0"
"4.00","car1","0.00","E12","E12_1","E12_1","","107.69","117.48","-1.00","2.24","2.61","-1.00","0.00","0.00","101.00","-1.00","345.80","0","0.94","end","2","route0"
"4.00","car9","0.00","E12","E12_2","E12_2","","3.94","12.44","-1.00","2.15","2.17","-1.00","0.00","0.00","101.00","-1.00","218.96","0","0.86","end","2","route0"
"4.00","car3","0.00","E12","E12_2","E12_2","","100.88","112.50","-1.00","2.76","2.92","-1.00","0.00","0.00","101.00","-1.00","530.25","0","1.08","","2","route0"
"5.00","car8","0.00","E12","E12_0","E12_0","","18.13","29.86","-1.00","2.54","2.29","-1.00","0.00","1.00","101.00","-1.00","216.36","0","0.94","end","2","route0"
"5.00","car6","0.00","E12","E12_0","E12_0","","41.17","55.13","-1.00","2.79","2.74","-1.00","0.00","0.00","101.00","-1.00","276.40","0","1.05","end","2","route0"
"5.00","car4","0.00","E12","E12_0","E12_0","","84.40","97.66","-1.00","2.76","2.80","-1.00","0.00","1.00","101.00","-1.00","300.64","0","1.03","end","2","route0"
"5.00","car2","0.00","E12","E12_0","E12_0","","106.62","119.64","-1.00","2.77","2.76","-1.00","0.00","3.00","101.00","-1.00","324.55","0","1.01","end","2","route0"
"5.00","car0","0.00","E12","E12_0","E12_0","E7_0","146.10","160.33","300.00","2.67","2.85","14.39","0.00","0.00","99.00","99.00","653.90","0","1.06","","2","route0"
"5.00","car7","0.00","E12","E12_1","E12_1","","26.88","37.98","-1.00","2.24","2.36","-1.00","0.00","1.00","101.00","-1.00","217.33","0","0.89","end","2","route0"
"5.00","car5","0.00","E12","E12_1","E12_1","","42.41","53.12","-1.00","2.05","2.04","-1.00","0.00","0.00","101.00","-1.00","211.74","0","0.83","end","2","route0"
"5.00","car1","0.00","E12","E12_1","E12_1","","107.69","119.78","-1.00","2.24","2.31","-1.00","0.00","0.00","101.00","-1.00","345.80","0","0.94","end","2","route0"
"5.00","car9","0.00","E12","E12_2","E12_2","","3.94","14.69","-1.00","2.15","2.25","-1.00","0.00","0.00","101.00","-1.00","218.96","0","0.86","end","2","route0"
"5.00","car3","0.00","E12","E12_2","E12_2","","100.88","115.20","-1.00","2.76","2.70","-1.00","0.00","0.00","101.00","-1.00","530.25","0","1.08","","2","route0"
"6.00","car8","0.00","E12","E12_0","E12_0","","18.13","32.13","-1.00","2.54","2.27","-1.00","0.00","1.00","101.00","-1.00","216.36","0","0.94","end","2","route0"
"6.00","car6","0.00","E12","E12_0","E12_0","","41.17","57.72","-1.00","2.79","2.59","-1.00","0.00","0.00","101.00","-1.00","276.40","0","1.05","end","2","route0"
"6.00","car4","0.00","E12","E12_0","E12_0","","84.40","100.21","-1.00","2.76","2.55","-1.00","0.00","1.00","101.00","-1.00","300.64","0","1.03","end","2","route0"
"6.00","car2","0.00","E12","E12_0","E12_0","","106.62","122.06","-1.00","2.77","2.42","-1.00","0.00","3.00","101.00","-1.00","324.55","0","1.01","end","2","route0"
"6.00","car0","0.00","E12","E12_0","E12_0","E7_0","146.10","163.08","300.00","2.67","2.75","14.39","0.00","0.00","99.00","99.00","653.90","0","1.06","","2","route0"
"6.00","car9","0.00","E12","E12_2","E12_1","","3.94","17.02","-1.00","2.15","2.33","-1.00","0.00","0.00","101.00","-1.00","218.96","0","0.86","end","2","route0"
"6.00","car7","0.00","E12","E12_1","E12_1","","26.88","40.28","-1.00","2.24","2.30","-1.00","0.00","1.00","101.00","-1.00","217.33","0","0.89","end","2","route0"
"6.00","car5","0.00","E12","E12_1","E12_1","","42.41","55.21","-1.00","2.05","2.09","-1.00","0.00","0.00","101.00","-1.00","211.74","0","0.83","end","2","route0"
"6.00","car1","0.00","E12","E12_1","E12_1","","107.69","122.01","-1.00","2.24","2.23","-1.00","0.00","0.00","101.00","-1.00","345.80","0","0.94","end","2","route0"
"6.00","car3","0.00","E12","E12_2","E12_2","","100.88","118.11","-1.00","2.76","2.92","-1.00","0.00","0.00","101.00","-1.00","530.25","0","1.08","","2","route0"
"7.00","car8","0.00","E12","E12_0","E12_0","","18.13","34.43","-1.00","2.54","2.29","-1.00","0.00","1.00","101.00","-1.00","216.36","0","0.94","end","2","route0"
"7.00","car6","0.00","E12","E12_0","E12_0","","41.17","60.56","-1.00","2.79","2.84","-1.00","0.00","0.00","101.00","-1.00","276.40","0","1.05","end","2","route0"
"7.00","car4","0.00","E12","E12_0","E12_0","","84.40","102.73","-1.00","2.76","2.52","-1.00","0.00","1.00","101.00","-1.00","300.64","0","1.03","end","2","route0"
"7.00","car2","0.00","E12","E12_0","E12_0","","106.62","124.82","-1.00","2.77","2.76","-1.00","0.00","3.00","101.00","-1.00","324.55","0","1.01","end","2","route0"
"7.00","car0","0.00","E12","E12_0","E12_0","E7_0","146.10","166.02","300.00","2.67","2.94","14.39","0.00","0.00","99.00","99.00","653.90","0","1.06","","2","route0"
"7.00","car9","0.00","E12","E12_2","E12_1","","3.94","19.26","-1.00","2.15","2.24","-1.00","0.00","0.00","101.00","-1.00","218.96","0","0.86","end","2","route0"
"7.00","car7","0.00","E12","E12_1","E12_1","","26.88","42.70","-1.00","2.24","2.41","-1.00","0.00","1.00","101.00","-1.00","217.33","0","0.89","end","2","route0"
"7.00","car5","0.00","E12","E12_1","E12_1","","42.41","57.36","-1.00","2.05","2.15","-1.00","0.00","0.00","101.00","-1.00","211.74","0","0.83","end","2","route0"
"7.00","car1","0.00","E12","E12_1","E12_1","","107.69","124.55","-1.00","2.24","2.54","-1.00","0.00","0.00","101.00","-1.00","345.80","0","0.94","end","2","route0"
"7.00","car3","0.00","E12","E12_2","E12_2","","100.88","120.75","-1.00","2.76","2.64","-1.00","0.00","0.00","101.00","-1.00","530.25","0","1.08","","2","route0"
"8.00","car8","0.00","E12","E12_0","E12_0","","18.13","36.76","-1.00","2.54","2.33","-1.00","0.00","1.00","101.00","-1.00","216.36","0","0.94","end","2","route0"
"8.00","car6","0.00","E12","E12_0","E12_0","","41.17","63.18","-1.00","2.79","2.62","-1.00","0.00","0.00","101.00","-1.00","276.40","0","1.05","end","2","route0"
"8.00","car4","0.00","E12","E12_0","E12_0","","84.40","105.55","-1.00","2.76","2.82","-1.00","0.00","1.00","101.00","-1.00","300.64","0","1.03","end","2","route0"
"8.00","car2","0.00","E12","E12_0","E12_0","","106.62","127.39","-1.00","2.77","2.56","-1.00","0.00","3.00","101.00","-1.00","324.55","0","1.01","end","2","route0"
"8.00","car0","0.00","E12","E12_0","E12_0","E7_0","146.10","168.85","300.00","2.67","2.84","14.39","0.00","0.00","99.00","99.00","653.90","0","1.06","","2","route0"
"8.00","car9","0.00","E12","E12_2","E12_1","","3.94","21.28","-1.00","2.15","2.02","-1.00","0.00","0.00","101.00","-1.00","218.96","0","0.86","end","2","route0"
"8.00","car7","0.00","E12","E12_1","E12_1","","26.88","44.82","-1.00","2.24","2.13","-1.00","0.00","1.00","101.00","-1.00","217.33","0","0.89","end","2","route0"
"8.00","car5","0.00","E12","E12_1","E12_1","","42.41","59.36","-1.00","2.05","2.00","-1.00","0.00","0.00","101.00","-1.00","211.74","0","0.83","end","2","route0"
"8.00","car1","0.00","E12","E12_1","E12_1","","107.69","127.05","-1.00","2.24","2.50","-1.00","0.00","0.00","101.00","-1.00","345.80","0","0.94","end","2","route0"
"8.00","car3","0.00","E12","E12_2","E12_2","","100.88","123.67","-1.00","2.76","2.92","-1.00","0.00","0.00","101.00","-1.00","530.25","0","1.08","","2","route0"
"9.00","car8","0.00","E12","E12_0","E12_0","","18.13","39.31","-1.00","2.54","2.56","-1.00","0.00","1.00","101.00","-1.00","216.36","0","0.94","end","2","route0"
"9.00","car6","0.00","E12","E12_0","E12_0","","41.17","65.94","-1.00","2.79","2.75","-1.00","0.00","0.00","101.00","-1.00","276.40","0","1.05","end","2","route0"
"9.00","car4","0.00","E12","E12_0","E12_0","","84.40","108.33","-1.00","2.76","2.77","-1.00","0.00","1.00","101.00","-1.00","300.64","0","1.03","end","2","route0"
"9.00","car2","0.00","E12","E12_0","E12_0","","106.62","129.85","-1.00","2.77","2.47","-1.00","0.00","3.00","101.00","-1.00","324.55","0","1.01","end","2","route0"
"9.00","car0","0.00","E12","E12_0","E12_0","E7_0","146.10","171.42","300.00","2.67","2.57","14.39","0.00","0.00","99.00","99.00","653.90","0","1.06","","2","route0"
"9.00","car9","0.00","E12","E12_2","E12_1","","3.94","23.47","-1.00","2.15","2.19","-1.00","0.00","0.00","101.00","-1.00","218.96","0","0.86","end","2","route0"
"9.00","car7","0.00","E12","E12_1","E12_1","","26.88","47.17","-1.00","2.24","2.35","-1.00","0.00","1.00","101.00","-1.00","217.33","0","0.89","end","2","route0"
"9.00","car5","0.00","E12","E12_1","E12_1","","42.41","61.42","-1.00","2.05","2.06","-1.00","0.00","0.00","101.00","-1.00","211.74","0","0.83","end","2","route0"
"9.00","car1","0.00","E12","E12_1","E12_1","","107.69","129.29","-1.00","2.24","2.24","-1.00","0.00","0.00","101.00","-1.00","345.80","0","0.94","end","2","route0"
"9.00","car3","0.00","E12","E12_2","E12_2","","100.88","126.39","-1.00","2.76","2.72","-1.00","0.00","0.00","101.00","-1.00","530.25","0","1.08","","2","route0"
"10.00","car8","0.00","E12","E12_0","E12_0","","18.13","41.80","-1.00","2.54","2.49","-1.00","0.00","1.00","101.00","-1.00","216.36","0","0.94","end","2","route0"
"10.00","car6","0.00","E12","E12_0","E12_0","","41.17","68.58","-1.00","2.79","2.65","-1.00","0.00","0.00","101.00","-1.00","276.40","0","1.05","end","2","route0"
"10.00","car4","0.00","E12","E12_0","E12_0","","84.40","111.02","-1.00","2.76","2.69","-1.00","0.00","1.00","101.00","-1.00","300.64","0","1.03","end","2","route0"
"10.00","car2","0.00","E12","E12_0","E12_0","","106.62","132.45","-1.00","2.77","2.60","-1.00","0.00","3.00","101.00","-1.00","324.55","0","1.01","end","2","route0"
"10.00","car0","0.00","E12","E12_0","E12_0","E7_0","146.10","174.20","300.00","2.67","2.78","14.39","0.00","0.00","99.00","99.00","653.90","0","1.06","","2","route0"
"10.00","car9","0.00","E12","E12_2","E12_1","","3.94","25.48","-1.00","2.15","2.01","-1.00","0.00","0.00","101.00","-1.00","218.96","0","0.86","end","2","route0"
"10.00","car7","0.00","E12","E12_1","E12_1","","26.88","49.27","-1.00","2.24","2.11","-1.00","0.00","1.00","101.00","-1.00","217.33","0","0.89","end","2","route0"
"10.00","car5","0.00","E12","E12_1","E12_1","","42.41","63.55","-1.00","2.05","2.13","-1.00","0.00","0.00","101.00","-1.00","211.74","0","0.83","end","2","route0"
"10.00","car1","0.00","E12","E12_1","E12_1","","107.69","131.67","-1.00","2.24","2.38","-1.00","0.00","0.00","101.00","-1.00","345.80","0","0.94","end","2","route0"
"10.00","car3","0.00","E12","E12_2","E12_2","","100.88","129.06","-1.00","2.76","2.66","-1.00","0.00","0.00","101.00","-1.00","530.25","0","1.08","","2","route0"
"11.00","car8","0.00","E12","E12_0","E12_0","","18.13","44.23","-1.00","2.54","2.43","-1.00","0.00","1.00","101.00","-1.00","216.36","0","0.94","end","2","route0"
"11.00","car6","0.00","E12","E12_0","E12_0","","41.17","71.35","-1.00","2.79","2.77","-1.00","0.00","0.00","101.00","-1.00","276.40","0","1.05","end","2","route0"
"11.00","car4","0.00","E12","E12_0","E12_0","","84.40","113.85","-1.00","2.76","2.83","-1.00","0.00","1.00","101.00","-1.00","300.64","0","1.03","end","2","route0"
"11.00","car2","0.00","E12","E12_0","E12_0","","106.62","134.90","-1.00","2.77","2.44","-1.00","0.00","3.00","101.00","-1.00","324.55","0","1.01","end","2","route0"
"11.00","car0","0.00","E12","E12_0","E12_0","E7_0","146.10","176.80","300.00","2.67","2.60","14.39","0.00","0.00","99.00","99.00","653.90","0","1.06","","2","route0"
"11.00","car9","0.00","E12","E12_2","E12_1","","3.94","27.65","-1.00","2.15","2.17","-1.00","0.00","0.00","101.00","-1.00","218.96","0","0.86","end","2","route0"
"11.00","car7","0.00","E12","E12_1","E12_1","","26.88","51.61","-1.00","2.24","2.34","-1.00","0.00","1.00","101.00","-1.00","217.33","0","0.89","end","2","route0"
"11.00","car5","0.00","E12","E12_1","E12_1","","42.41","65.59","-1.00","2.05","2.04","-1.00","0.00","0.00","101.00","-1.00","211.74","0","0.83","end","2","route0"
"11.00","car1","0.00","E12","E12_1","E12_1","","107.69","133.97","-1.00","2.24","2.30","-1.00","0.00","0.00","101.00","-1.00","345.80","0","0.94","end","2","route0"
"11.00","car3","0.00","E12","E12_2","E12_2","","100.88","131.89","-1.00","2.76","2.84","-1.00","0.00","0.00","101.00","-1.00","530.25","0","1.08","","2","route0"
"12.00","car9","0.00","E12","E12_2","E12_0","","3.94","29.87","-1.00","2.15","2.22","-1.00","0.00","0.00","101.00","-1.00","218.96","0","0.86","end","2","route0"
"12.00","car8","0.00","E12","E12_0","E12_0","","18.13","46.70","-1.00","2.54","2.47","-1.00","0.00","1.00","101.00","-1.00","216.36","0","0.94","end","2","route0"
"12.00","car6","0.00","E12","E12_0","E12_0","","41.17","74.05","-1.00","2.79","2.70","-1.00","0.00","0.00","101.00","-1.00","276.40","0","1.05","end","2","route0"
"12.00","car4","0.00","E12","E12_0","E12_0","","84.40","116.33","-1.00","2.76","2.48","-1.00","0.00","1.00","101.00","-1.00","300.64","0","1.03","end","2","route0"
"12.00","car2","0.00","E12","E12_0","E12_0","","106.62","137.56","-1.00","2.77","2.66","-1.00","0.00","3.00","101.00","-1.00","324.55","0","1.01","end","2","route0"
"12.00","car0","0.00","E12","E12_0","E12_0","E7_0","146.10","179.67","300.00","2.67","2.87","14.39","0.00","0.00","99.00","99.00","653.90","0","1.06","","2","route0"
"12.00","car7","0.00","E12","E12_1","E12_1","","26.88","53.99","-1.00","2.24","2.37","-1.00","0.00","1.00","101.00","-1.00","217.33","0","0.89","end","2","route0"
"12.00","car5","0.00","E12","E12_1","E12_1","","42.41","67.81","-1.00","2.05","2.22","-1.00","0.00","0.00","101.00","-1.00","211.74","0","0.83","end","2","route0"
"12.00","car1","0.00","E12","E12_1","E12_1","","107.69","136.26","-1.00","2.24","2.29","-1.00","0.00","0.00","101.00","-1.00","345.80","0","0.94","end","2","route0"
"12.00","car3","0.00","E12","E12_2","E12_2","","100.88","134.74","-1.00","2.76","2.85","-1.00","0.00","0.00","101.00","-1.00","530.25","0","1.08","","2","route0"
"13.00","car9","0.00","E12","E12_2","E12_0","","3.94","31.86","-1.00","2.15","1.99","-1.00","0.00","0.00","101.00","-1.00","218.96","0","0.86","end","2","route0"
"13.00","car8","0.00","E12","E12_0","E12_0","","18.13","49.30","-1.00","2.54","2.60","-1.00","0.00","1.00","101.00","-1.00","216.36","0","0.94","end","2","route0"
"13.00","car6","0.00","E12","E12_0","E12_0","","41.17","76.65","-1.00","2.79","2.60","-1.00","0.00","0.00","101.00","-1.00","276.40","0","1.05","end","2","route0"
"13.00","car4","0.00","E12","E12_0","E12_0","","84.40","119.16","-1.00","2.76","2.83","-1.00","0.00","1.00","101.00","-1.00","300.64","0","1.03","end","2","route0"
"13.00","car2","0.00","E12","E12_0","E12_0","","106.62","140.20","-1.00","2.77","2.65","-1.00","0.00","3.00","101.00","-1.00","324.55","0","1.01","end","2","route0"
"13.00","car0","0.00","E12","E12_0","E12_0","E7_0","146.10","182.35","300.00","2.67","2.68","14.39","0.00","0.00","99.00","99.00","653.90","0","1.06","","2","route0"
"13.00","car7","0.00","E12","E12_1","E12_1","","26.88","56.42","-1.00","2.24","2.44","-1.00","0.00","1.00","101.00","-1.00","217.33","0","0.89","end","2","route0"
"13.00","car5","0.00","E12","E12_1","E12_1","","42.41","69.84","-1.00","2.05","2.03","-1.00","0.00","0.00","101.00","-1.00","211.74","0","0.83","end","2","route0"
"13.00","car1","0.00","E12","E12_1","E12_1","","107.69","138.47","-1.00","2.24","2.21","-1.00","0.00","0.00","101.00","-1.00","345.80","0","0.94","end","2","route0"
"13.00","car3","0.00","E12","E12_2","E12_2","","100.88","137.64","-1.00","2.76","2.90","-1.00","0.00","0.00","101.00","-1.00","530.25","0","1.08","","2","route0"
"14.00","car9","0.00","E12","E12_2","E12_0","","3.94","34.09","-1.00","2.15","2.23","-1.00","0.00","0.00","101.00","-1.00","218.96","0","0.86","end","2","route0"
"14.00","car8","0.00","E12","E12_0","E12_0","","18.13","51.65","-1.00","2.54","2.36","-1.00","0.00","1.00","101.00","-1.00","216.36","0","0.94","end","2","route0"
"14.00","car6","0.00","E12","E12_0","E12_0","","41.17","79.31","-1.00","2.79","2.66","-1.00","0.00","0.00","101.00","-1.00","276.40","0","1.05","end","2","route0"
"14.00","car4","0.00","E12","E12_0","E12_0","","84.40","121.71","-1.00","2.76","2.55","-1.00","0.00","1.00","101.00","-1.00","300.64","0","1.03","end","2","route0"
"14.00","car2","0.00","E12","E12_0","E12_0","","106.62","142.90","-1.00","2.77","2.69","-1.00","0.00","3.00","101.00","-1.00","324.55","0","1.01","end","2","route0"
"14.00","car0","0.00","E12","E12_0","E12_0","E7_0","146.10","185.25","300.00","2.67","2.91","14.39","0.00","0.00","99.00","99.00","653.90","0","1.06","","2","route0"
"14.00","car7","0.00","E12","E12_1","E12_1","","26.88","58.59","-1.00","2.24","2.17","-1.00","0.00","1.00","101.00","-1.00","217.33","0","0.89","end","2","route0"
"14.00","car5","0.00","E12","E12_1","E12_1","","42.41","71.78","-1.00","2.05","1.94","-1.00","0.00","0.00","101.00","-1.00","211.74","0","0.83","end","2","route0"
"14.00","car1","0.00","E12","E12_1","E12_1","","107.69","140.73","-1.00","2.24","2.26","-1.00","0.00","0.00","101.00","-1.00","345.80","0","0.94","end","2","route0"
"14.00","car3","0.00","E12","E12_2","E12_2","","100.88","140.50","-1.00","2.76","2.86","-1.00","0.00","0.00","101.00","-1.00","530.25","0","1.08","","2","route0"
"15.00","car9","0.00","E12","E12_2","E12_0","","3.94","36.45","-1.00","2.15","2.36","-1.00","0.00","0.00","101.00","-1.00","218.96","0","0.86","end","2","route0"
"15.00","car8","0.00","E12","E12_0","E12_0","","18.13","53.94","-1.00","2.54","2.28","-1.00","0.00","1.00","101.00","-1.00","216.36","0","0.94","end","2","route0"
"15.00","car6","0.00","E12","E12_0","E12_0","","41.17","82.15","-1.00","2.79","2.84","-1.00","0.00","0.00","101.00","-1.00","276.40","0","1.05","end","2","route0"
"15.00","car4","0.00","E12","E12_0","E12_0","","84.40","124.40","-1.00","2.76","2.69","-1.00","0.00","1.00","101.00","-1.00","300.64","0","1.03","end","2","route0"
"15.00","car2","0.00","E12","E12_0","E12_0","","106.62","145.56","-1.00","2.77","2.67","-1.00","0.00","3.00","101.00","-1.00","324.55","0","1.01","end","2","route0"
"15.00","car0","0.00","E12","E12_0","E12_0","E7_0","146.10","187.91","300.00","2.67","2.65","14.39","0.00","0.00","99.00","99.00","653.90","0","1.06","","2","route0"
"15.00","car7","0.00","E12","E12_1","E12_1","","26.88","60.92","-1.00","2.24","2.33","-1.00","0.00","1.00","101.00","-1.00","217.33","0","0.89","end","2","route0"
"15.00","car5","0.00","E12","E12_1","E12_1","","42.41","73.72","-1.00","2.05","1.94","-1.00","0.00","0.00","101.00","-1.00","211.74","0","0.83","end","2","route0"
