"time","carID","depart","edgeID","departLane","laneID","arrivalLane","departPos","pos","arrivalPos","departSpeed","speed","arrivalSpeed","departDelay","waitingTime","duration","arrival","routeLength","rerouteNo","speedFactor","vaporized","HasRun","onRouteAtStart"
"4.00","car1","0.00","-E7","-E7_0","-E7_0","","0.00","6.36","-1.00","0.00","2.34","-1.00","0.00","0.00","101.00","-1.00","617.31","0","0.94","end","6","route1"
"4.00","car7","0.00","E0","E0_0","E0_0","","0.00","6.34","-1.00","0.00","2.53","-1.00","0.00","0.00","101.00","-1.00","608.37","0","0.89","end","6","route0"
"4.00","car0","0.00","E12","E12_0","E12_0","E7_0","146.59","157.78","300.00","2.66","2.90","14.51","0.00","0.00","98.00","98.00","653.41","0","1.06","","6","route0"
"4.00","car5","0.00","E12","E12_0","E12_0","E7_0","287.39","295.58","300.00","2.27","1.91","11.34","0.00","0.00","56.00","56.00","512.61","0","0.83","","6","route0"
"4.00","car8","0.00","E4","E4_0","E4_0","E7_0","7.90","28.90","300.00","3.71","6.16","12.74","0.00","0.00","44.00","44.00","492.10","0","0.94","","6","route0"
"4.00","car6","0.00","E7","E4_0","E7_0","E7_0","187.39","44.68","300.00","14.15","14.33","14.37","0.00","0.00","22.00","22.00","312.61","0","1.05","","6","route0"
"4.00","car4","0.00","E7","E7_0","E7_0","E7_0","164.20","221.16","300.00","14.21","14.31","14.08","0.00","0.00","10.00","10.00","135.80","0","1.03","","6","route0"
"4.00","car2","0.00","E7","E7_0","E7_0","E7_0","213.75","268.77","300.00","13.80","13.71","13.76","0.00","0.00","7.00","7.00","86.25","0","1.01","","6","route0"
"5.00","car9","0.00","-E0","-E0_0","-E0_0","-E0_0","11.86","41.26","500.00","4.13","7.10","11.58","0.00","0.00","46.00","46.00","488.14","0","0.86","","6","route1"
"5.00","car1","0.00","-E7","-E7_0","-E7_0","","0.00","9.12","-1.00","0.00","2.76","-1.00","0.00","0.00","101.00","-1.00","617.31","0","0.94","end","6","route1"
"5.00","car7","0.00","E0","E0_0","E0_0","","0.00","9.37","-1.00","0.00","3.03","-1.00","0.00","0.00","101.00","-1.00","608.37","0","0.89","end","6","route0"
"5.00","car0","0.00","E12","E12_0","E12_0","E7_0","146.59","160.45","300.00","2.66","2.68","14.51","0.00","0.00","98.00","98.00","653.41","0","1.06","","6","route0"
"5.00","car5","0.00","E12","E12_0","E12_0","E7_0","287.39","297.89","300.00","2.27","2.31","11.34","0.00","0.00","56.00","56.00","512.61","0","0.83","","6","route0"
"5.00","car8","0.00","E4","E4_0","E4_0","E7_0","7.90","35.49","300.00","3.71","6.59","12.74","0.00","0.00","44.00","44.00","492.10","0","0.94","","6","route0"
"5.00","car6","0.00","E7","E4_0","E7_0","E7_0","187.39","59.18","300.00","14.15","14.50","14.37","0.00","0.00","22.00","22.00","312.61","0","1.05","","6","route0"
"5.00","car4","0.00","E7","E7_0","E7_0","E7_0","164.20","235.24","300.00","14.21","14.08","14.08","0.00","0.00","10.00","10.00","135.80","0","1.03","","6","route0"
"5.00","car2","0.00","E7","E7_0","E7_0","E7_0","213.75","282.61","300.00","13.80","13.84","13.76","0.00","0.00","7.00","7.00","86.25","0","1.01","","6","route0"
"6.00","car9","0.00","-E0","-E0_0","-E0_0","-E0_0","11.86","49.06","500.00","4.13","7.80","11.58","0.00","0.00","46.00","46.00","488.14","0","0.86","","6","route1"
"6.00","car1","0.00","-E7","-E7_0","-E7_0","","0.00","12.52","-1.00","0.00","3.40","-1.00","0.00","0.00","101.00","-1.00","617.31","0","0.94","end","6","route1"
"6.00","car7","0.00","E0","E0_0","E0_0","","0.00","12.97","-1.00","0.00","3.61","-1.00","0.00","0.00","101.00","-1.00","608.37","0","0.89","end","6","route0"
"6.00","car0","0.00","E12","E12_0","E12_0","E7_0","146.59","163.22","300.00","2.66","2.76","14.51","0.00","0.00","98.00","98.00","653.41","0","1.06","","6","route0"
"6.00","car5","0.00","E4","E12_0","E4_0","E7_0","287.39","0.10","300.00","2.27","2.21","11.34","0.00","0.00","56.00","56.00","512.61","0","0.83","","6","route0"
"6.00","car8","0.00","E4","E4_0","E4_0","E7_0","7.90","42.51","300.00","3.71","7.02","12.74","0.00","0.00","44.00","44.00","492.10","0","0.94","","6","route0"
"6.00","car6","0.00","E7","E4_0","E7_0","E7_0","187.39","73.52","300.00","14.15","14.35","14.37","0.00","0.00","22.00","22.00","312.61","0","1.05","","6","route0"
"6.00","car4","0.00","E7","E7_0","E7_0","E7_0","164.20","249.20","300.00","14.21","13.96","14.08","0.00","0.00","10.00","10.00","135.80","0","1.03","","6","route0"
"6.00","car2","0.00","E7","E7_0","E7_0","E7_0","213.75","296.51","300.00","13.80","13.90","13.76","0.00","0.00","7.00","7.00","86.25","0","1.01","","6","route0"
"7.00","car9","0.00","-E0","-E0_0","-E0_0","-E0_0","11.86","57.44","500.00","4.13","8.38","11.58","0.00","0.00","46.00","46.00","488.14","0","0.86","","6","route1"
"7.00","car1","0.00","-E7","-E7_0","-E7_0","","0.00","16.58","-1.00","0.00","4.06","-1.00","0.00","0.00","101.00","-1.00","617.31","0","0.94","end","6","route1"
"7.00","car7","0.00","E0","E0_0","E0_0","","0.00","17.15","-1.00","0.00","4.18","-1.00","0.00","0.00","101.00","-1.00","608.37","0","0.89","end","6","route0"
"7.00","car0","0.00","E12","E12_0","E12_0","E7_0","146.59","165.81","300.00","2.66","2.59","14.51","0.00","0.00","98.00","98.00","653.41","0","1.06","","6","route0"
"7.00","car5","0.00","E4","E12_0","E4_0","E7_0","287.39","2.97","300.00","2.27","2.87","11.34","0.00","0.00","56.00","56.00","512.61","0","0.83","","6","route0"
"7.00","car8","0.00","E4","E4_0","E4_0","E7_0","7.90","50.18","300.00","3.71","7.67","12.74","0.00","0.00","44.00","44.00","492.10","0","0.94","","6","route0"
"7.00","car6","0.00","E7","E4_0","E7_0","E7_0","187.39","87.94","300.00","14.15","14.42","14.37","0.00","0.00","22.00","22.00","312.61","0","1.05","","6","route0"
"7.00","car4","0.00","E7","E7_0","E7_0","E7_0","164.20","263.25","300.00","14.21","14.04","14.08","0.00","0.00","10.00","10.00","135.80","0","1.03","","6","route0"
"8.00","car9","0.00","-E0","-E0_0","-E0_0","-E0_0","11.86","66.32","500.00","4.13","8.88","11.58","0.00","0.00","46.00","46.00","488.14","0","0.86","","6","route1"
"8.00","car1","0.00","-E7","-E7_0","-E7_0","","0.00","21.06","-1.00","0.00","4.47","-1.00","0.00","0.00","101.00","-1.00","617.31","0","0.94","end","6","route1"
"8.00","car7","0.00","E0","E0_0","E0_0","","0.00","22.11","-1.00","0.00","4.96","-1.00","0.00","0.00","101.00","-1.00","608.37","0","0.89","end","6","route0"
"8.00","car0","0.00","E12","E12_0","E12_0","E7_0","146.59","168.74","300.00","2.66","2.94","14.51","0.00","0.00","98.00","98.00","653.41","0","1.06","","6","route0"
"8.00","car5","0.00","E4","E12_0","E4_0","E7_0","287.39","6.24","300.00","2.27","3.27","11.34","0.00","0.00","56.00","56.00","512.61","0","0.83","","6","route0"
"8.00","car8","0.00","E4","E4_0","E4_0","E7_0","7.90","58.36","300.00","3.71","8.18","12.74","0.00","0.00","44.00","44.00","492.10","0","0.94","","6","route0"
"8.00","car6","0.00","E7","E4_0","E7_0","E7_0","187.39","102.40","300.00","14.15","14.46","14.37","0.00","0.00","22.00","22.00","312.61","0","1.05","","6","route0"
"8.00","car4","0.00","E7","E7_0","E7_0","E7_0","164.20","277.50","300.00","14.21","14.26","14.08","0.00","0.00","10.00","10.00","135.80","0","1.03","","6","route0"
"9.00","car9","0.00","-E0","-E0_0","-E0_0","-E0_0","11.86","76.00","500.00","4.13","9.68","11.58","0.00","0.00","46.00","46.00","488.14","0","0.86","","6","route1"
"9.00","car1","0.00","-E7","-E7_0","-E7_0","","0.00","26.07","-1.00","0.00","5.01","-1.00","0.00","0.00","101.00","-1.00","617.31","0","0.94","end","6","route1"
"9.00","car7","0.00","E0","E0_0","E0_0","","0.00","27.80","-1.00","0.00","5.69","-1.00","0.00","0.00","101.00","-1.00","608.37","0","0.89","end","6","route0"
"9.00","car0","0.00","E12","E12_0","E12_0","E7_0","146.59","171.50","300.00","2.66","2.76","14.51","0.00","0.00","98.00","98.00","653.41","0","1.06","","6","route0"
"9.00","car5","0.00","E4","E12_0","E4_0","E7_0","287.39","10.12","300.00","2.27","3.88","11.34","0.00","0.00","56.00","56.00","512.61","0","0.83","","6","route0"
"9.00","car8","0.00","E4","E4_0","E4_0","E7_0","7.90","67.26","300.00","3.71","8.91","12.74","0.00","0.00","44.00","44.00","492.10","0","0.94","","6","route0"
"9.00","car6","0.00","E7","E4_0","E7_0","E7_0","187.39","116.65","300.00","14.15","14.25","14.37","0.00","0.00","22.00","22.00","312.61","0","1.05","","6","route0"
"9.00","car4","0.00","E7","E7_0","E7_0","E7_0","164.20","291.67","300.00","14.21","14.16","14.08","0.00","0.00","10.00","10.00","135.80","0","1.03","","6","route0"
"10.00","car9","0.00","-E0","-E0_0","-E0_0","-E0_0","11.86","86.21","500.00","4.13","10.21","11.58","0.00","0.00","46.00","46.00","488.14","0","0.86","","6","route1"
"10.00","car1","0.00","-E7","-E7_0","-E7_0","","0.00","31.73","-1.00","0.00","5.67","-1.00","0.00","0.00","101.00","-1.00","617.31","0","0.94","end","6","route1"
"10.00","car7","0.00","E0","E0_0","E0_0","","0.00","34.03","-1.00","0.00","6.23","-1.00","0.00","0.00","101.00","-1.00","608.37","0","0.89","end","6","route0"
"10.00","car0","0.00","E12","E12_0","E12_0","E7_0","146.59","174.25","300.00","2.66","2.75","14.51","0.00","0.00","98.00","98.00","653.41","0","1.06","","6","route0"
"10.00","car5","0.00","E4","E12_0","E4_0","E7_0","287.39","14.54","300.00","2.27","4.42","11.34","0.00","0.00","56.00","56.00","512.61","0","0.83","","6","route0"
"10.00","car8","0.00","E4","E4_0","E4_0","E7_0","7.90","76.90","300.00","3.71","9.64","12.74","0.00","0.00","44.00","44.00","492.10","0","0.94","","6","route0"
"10.00","car6","0.00","E7","E4_0","E7_0","E7_0","187.39","131.08","300.00","14.15","14.43","14.37","0.00","0.00","22.00","22.00","312.61","0","1.05","","6","route0"
"11.00","car9","0.00","-E0","-E0_0","-E0_0","-E0_0","11.86","97.04","500.00","4.13","10.82","11.58","0.00","0.00","46.00","46.00","488.14","0","0.86","","6","route1"
"11.00","car1","0.00","-E7","-E7_0","-E7_0","","0.00","37.81","-1.00","0.00","6.07","-1.00","0.00","0.00","101.00","-1.00","617.31","0","0.94","end","6","route1"
"11.00","car7","0.00","E0","E0_0","E0_0","","0.00","40.93","-1.00","0.00","6.90","-1.00","0.00","0.00","101.00","-1.00","608.37","0","0.89","end","6","route0"
"11.00","car0","0.00","E12","E12_0","E12_0","E7_0","146.59","177.18","300.00","2.66","2.93","14.51","0.00","0.00","98.00","98.00","653.41","0","1.06","","6","route0"
"11.00","car5","0.00","E4","E12_0","E4_0","E7_0","287.39","19.66","300.00","2.27","5.12","11.34","0.00","0.00","56.00","56.00","512.61","0","0.83","","6","route0"
"11.00","car8","0.00","E4","E4_0","E4_0","E7_0","7.90","87.28","300.00","3.71","10.38","12.74","0.00","0.00","44.00","44.00","492.10","0","0.94","","6","route0"
"11.00","car6","0.00","E7","E4_0","E7_0","E7_0","187.39","145.28","300.00","14.15","14.19","14.37","0.00","0.00","22.00","22.00","312.61","0","1.05","","6","route0"
"12.00","car9","0.00","-E0","-E0_0","-E0_0","-E0_0","11.86","108.48","500.00","4.13","11.44","11.58","0.00","0.00","46.00","46.00","488.14","0","0.86","","6","route1"
"12.00","car1","0.00","-E7","-E7_0","-E7_0","","0.00","44.36","-1.00","0.00","6.55","-1.00","0.00","0.00","101.00","-1.00","617.31","0","0.94","end","6","route1"
"12.00","car7","0.00","E0","E0_0","E0_0","","0.00","48.36","-1.00","0.00","7.43","-1.00","0.00","0.00","101.00","-1.00","608.37","0","0.89","end","6","route0"
"12.00","car0","0.00","E12","E12_0","E12_0","E7_0","146.59","179.78","300.00","2.66","2.60","14.51","0.00","0.00","98.00","98.00","653.41","0","1.06","","6","route0"
"12.00","car5","0.00","E4","E12_0","E4_0","E7_0","287.39","25.51","300.00","2.27","5.84","11.34","0.00","0.00","56.00","56.00","512.61","0","0.83","","6","route0"
"12.00","car8","0.00","E4","E4_0","E4_0","E7_0","7.90","98.10","300.00","3.71","10.82","12.74","0.00","0.00","44.00","44.00","492.10","0","0.94","","6","route0"
"12.00","car6","0.00","E7","E4_0","E7_0","E7_0","187.39","159.57","300.00","14.15","14.29","14.37","0.00","0.00","22.00","22.00","312.61","0","1.05","","6","route0"
"13.00","car9","0.00","-E0","-E0_0","-E0_0","-E0_0","11.86","120.16","500.00","4.13","11.68","11.58","0.00","0.00","46.00","46.00","488.14","0","0.86","","6","route1"
"13.00","car1","0.00","-E7","-E7_0","-E7_0","","0.00","51.35","-1.00","0.00","6.99","-1.00","0.00","0.00","101.00","-1.00","617.31","0","0.94","end","6","route1"
"13.00","car7","0.00","E0","E0_0","E0_0","","0.00","56.37","-1.00","0.00","8.01","-1.00","0.00","0.00","101.00","-1.00","608.37","0","0.89","end","6","route0"
"13.00","car0","0.00","E12","E12_0","E12_0","E7_0","146.59","182.70","300.00","2.66","2.92","14.51","0.00","0.00","98.00","98.00","653.41","0","1.06","","6","route0"
"13.00","car5","0.00","E4","E12_0","E4_0","E7_0","287.39","32.10","300.00","2.27","6.59","11.34","0.00","0.00","56.00","56.00","512.61","0","0.83","","6","route0"
"13.00","car8","0.00","E4","E4_0","E4_0","E7_0","7.90","109.44","300.00","3.71","11.34","12.74","0.00","0.00","44.00","44.00","492.10","0","0.94","","6","route0"
"13.00","car6","0.00","E7","E4_0","E7_0","E7_0","187.39","173.96","300.00","14.15","14.38","14.37","0.00","0.00","22.00","22.00","312.61","0","1.05","","6","route0"
"14.00","car9","0.00","-E0","-E0_0","-E0_0","-E0_0","11.86","131.95","500.00","4.13","11.80","11.58","0.00","0.00","46.00","46.00","488.14","0","0.86","","6","route1"
"14.00","car1","0.00","-E7","-E7_0","-E7_0","","0.00","58.89","-1.00","0.00","7.54","-1.00","0.00","0.00","101.00","-1.00","617.31","0","0.94","end","6","route1"
"14.00","car7","0.00","E0","E0_0","E0_0","","0.00","64.86","-1.00","0.00","8.49","-1.00","0.00","0.00","101.00","-1.00","608.37","0","0.89","end","6","route0"
"14.00","car0","0.00","E12","E12_0","E12_0","E7_0","146.59","185.47","300.00","2.66","2.76","14.51","0.00","0.00","98.00","98.00","653.41","0","1.06","","6","route0"
"14.00","car5","0.00","E4","E12_0","E4_0","E7_0","287.39","39.46","300.00","2.27","7.37","11.34","0.00","0.00","56.00","56.00","512.61","0","0.83","","6","route0"
"14.00","car8","0.00","E4","E4_0","E4_0","E7_0","7.90","121.23","300.00","3.71","11.79","12.74","0.00","0.00","44.00","44.00","492.10","0","0.94","","6","route0"
"14.00","car6","0.00","E7","E4_0","E7_0","E7_0","187.39","188.23","300.00","14.15","14.28","14.37","0.00","0.00","22.00","22.00","312.61","0","1.05","","6","route0"
"15.00","car9","0.00","-E0","-E0_0","-E0_0","-E0_0","11.86","143.83","500.00","4.13","11.88","11.58","0.00","0.00","46.00","46.00","488.14","0","0.86","","6","route1"
"15.00","car1","0.00","-E7","-E7_0","-E7_0","","0.00","67.03","-1.00","0.00","8.15","-1.00","0.00","0.00","101.00","-1.00","617.31","0","0.94","end","6","route1"
"15.00","car7","0.00","E0","E0_0","E0_0","","0.00","73.98","-1.00","0.00","9.12","-1.00","0.00","0.00","101.00","-1.00","608.37","0","0.89","end","6","route0"
"15.00","car0","0.00","E12","E12_0","E12_0","E7_0","146.59","188.31","300.00","2.66","2.85","14.51","0.00","0.00","98.00","98.00","653.41","0","1.06","","6","route0"
"15.00","car5","0.00","E4","E12_0","E4_0","E7_0","287.39","47.55","300.00","2.27","8.08","11.34","0.00","0.00","56.00","56.00","512.61","0","0.83","","6","route0"
"15.00","car8","0.00","E4","E4_0","E4_0","E7_0","7.90","133.68","300.00","3.71","12.45","12.74","0.00","0.00","44.00","44.00","492.10","0","0.94","","6","route0"
"15.00","car6","0.00","E7","E4_0","E7_0","E7_0","187.39","202.74","300.00","14.15","14.51","14.37","0.00","0.00","22.00","22.00","312.61","0","1.05","","6","route0"
"16.00","car9","0.00","-E0","-E0_0","-E0_0","-E0_0","11.86","155.38","500.00","4.13","11.55","11.58","0.00","0.00","46.00","46.00","488.14","0","0.86","","6","route1"
"16.00","car1","0.00","-E7","-E7_0","-E7_0","","0.00","75.97","-1.00","0.00","8.94","-1.00","0.00","0.00","101.00","-1.00","617.31","0","0.94","end","6","route1"
"16.00","car7","0.00","E0","E0_0","E0_0","","0.00","83.64","-1.00","0.00","9.66","-1.00","0.00","0.00","101.00","-1.00","608.37","0","0.89","end","6","route0"
"16.00","car0","0.00","E12","E12_0","E12_0","E7_0","146.59","191.21","300.00","2.66","2.90","14.51","0.00","0.00","98.00","98.00","653.41","0","1.06","","6","route0"
"16.00","car5","0.00","E4","E12_0","E4_0","E7_0","287.39","56.27","300.00","2.27","8.72","11.34","0.00","0.00","56.00","56.00","512.61","0","0.83","","6","route0"
"16.00","car8","0.00","E4","E4_0","E4_0","E7_0","7.90","146.69","300.00","3.71","13.02","12.74","0.00","0.00","44.00","44.00","492.10","0","0.94","","6","route0"
"16.00","car6","0.00","E7","E4_0","E7_0","E7_0","187.39","216.89","300.00","14.15","14.15","14.37","0.00","0.00","22.00","22.00","312.61","0","1.05","","6","route0"
"17.00","car9","0.00","-E0","-E0_0","-E0_0","-E0_0","11.86","167.16","500.00","4.13","11.77","11.58","0.00","0.00","46.00","46.00","488.14","0","0.86","","6","route1"
"17.00","car1","0.00","-E7","-E7_0","-E7_0","","0.00","85.46","-1.00","0.00","9.48","-1.00","0.00","0.00","101.00","-1.00","617.31","0","0.94","end","6","route1"
"17.00","car7","0.00","E0","E0_0","E0_1","","0.00","93.76","-1.00","0.00","10.12","-1.00","0.00","0.00","101.00","-1.00","608.37","0","0.89","end","6","route0"
"17.00","car0","0.00","E12","E12_0","E12_0","E7_0","146.59","194.10","300.00","2.66","2.89","14.51","0.00","0.00","98.00","98.00","653.41","0","1.06","","6","route0"
"17.00","car5","0.00","E4","E12_0","E4_0","E7_0","287.39","65.44","300.00","2.27","9.16","11.34","0.00","0.00","56.00","56.00","512.61","0","0.83","","6","route0"
"17.00","car8","0.00","E4","E4_0","E4_0","E7_0","7.90","159.39","300.00","3.71","12.70","12.74","0.00","0.00","44.00","44.00","492.10","0","0.94","","6","route0"
"17.00","car6","0.00","E7","E4_0","E7_0","E7_0","187.39","231.11","300.00","14.15","14.22","14.37","0.00","0.00","22.00","22.00","312.61","0","1.05","","6","route0"
"18.00","car9","0.00","-E0","-E0_0","-E0_0","-E0_0","11.86","178.78","500.00","4.13","11.63","11.58","0.00","0.00","46.00","46.00","488.14","0","0.86","","6","route1"
"18.00","car1","0.00","-E7","-E7_0","-E7_0","","0.00","95.61","-1.00","0.00","10.15","-1.00","0.00","0.00","101.00","-1.00","617.31","0","0.94","end","6","route1"
"18.00","car7","0.00","E0","E0_0","E0_1","","0.00","104.56","-1.00","0.00","10.80","-1.00","0.00","0.00","101.00","-1.00","608.37","0","0.89","end","6","route0"
"18.00","car0","0.00","E12","E12_0","E12_0","E7_0","146.59","196.88","300.00","2.66","2.78","14.51","0.00","0.00","98.00","98.00","653.41","0","1.06","","6","route0"
"18.00","car5","0.00","E4","E12_0","E4_0","E7_0","287.39","75.15","300.00","2.27","9.72","11.34","0.00","0.00","56.00","56.00","512.61","0","0.83","","6","route0"
"18.00","car8","0.00","E4","E4_0","E4_0","E7_0","7.90","172.38","300.00","3.71","12.99","12.74","0.00","0.00","44.00","44.00","492.10","0","0.94","","6","route0"
"18.00","car6","0.00","E7","E4_0","E7_0","E7_0","187.39","245.37","300.00","14.15","14.26","14.37","0.00","0.00","22.00","22.00","312.61","0","1.05","","6","route0"
"19.00","car9","0.00","-E0","-E0_0","-E0_0","-E0_0","11.86","190.67","500.00","4.13","11.88","11.58","0.00","0.00","46.00","46.00","488.14","0","0.86","","6","route1"
"19.00","car1","0.00","-E7","-E7_0","-E7_0","","0.00","106.31","-1.00","0.00","10.70","-1.00","0.00","0.00","101.00","-1.00","617.31","0","0.94","end","6","route1"
"19.00","car7","0.00","E0","E0_0","E0_1","","0.00","116.14","-1.00","0.00","11.58","-1.00","0.00","0.00","101.00","-1.00","608.37","0","0.89","end","6","route0"
"19.00","car0","0.00","E12","E12_0","E12_0","E7_0","146.59","199.50","300.00","2.66","2.62","14.51","0.00","0.00","98.00","98.00","653.41","0","1.06","","6","route0"
